,zpid,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,city_austin,city_del valle,city_driftwood,city_dripping springs,city_manchaca,city_manor,city_pflugerville,city_road,city_west lake hills,homeType_Apartment,homeType_Condo,homeType_Mobile / Manufactured,homeType_MultiFamily,homeType_Multiple Occupancy,homeType_Other,homeType_Residential,homeType_Single Family,homeType_Townhouse,homeType_Vacant Land
77,110538990,78750,30.39213752746582,-97.826904296875,1.98,0,1,1,0,1,0,0,0,2010,450000.0,1,2018-08-16,8,2018,14,0,2,1,0,0,0,0,0,6368.0,2283.0,1,0,1,1,0.6000000000000001,7.0,1381,16,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,29372980,78726,30.43273162841797,-97.8270034790039,1.98,0,1,1,0,1,0,0,0,1995,463700.0,1,2018-10-02,10,2018,37,0,2,1,0,0,0,0,0,9539.0,3115.0,1,0,1,1,1.5333333333333332,8.0,1275,15,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79,29459947,78725,30.24313545227051,-97.58552551269533,1.98,2,1,1,1,1,0,0,2,1987,209900.0,1,2020-03-03,3,2020,23,0,7,2,0,0,0,1,0,5558.0,1419.0,1,0,1,1,1.6666666666666667,3.0,1457,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,241932936,78744,30.17849540710449,-97.69666290283205,1.98,2,1,1,1,1,0,0,2,2016,375000.0,2,2020-08-31,8,2020,78,0,2,2,1,0,0,0,0,6969.0,2682.0,1,0,1,1,2.9,3.6666666666666665,1532,12,5.0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81,89550803,78725,30.21564483642578,-97.63555145263672,1.98,2,1,1,1,1,0,0,2,2014,229900.0,1,2020-06-29,6,2020,32,0,2,2,1,1,0,0,0,4573.0,1936.0,1,0,1,1,3.2000000000000006,3.0,1457,13,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,29370898,78726,30.42333984375,-97.86441040039062,1.98,2,1,1,1,1,0,1,2,2001,549900.0,1,2018-08-24,8,2018,38,0,3,2,0,0,0,0,0,10105.0,3794.0,1,0,1,1,2.1333333333333333,7.0,1277,16,4.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83,29358990,78750,30.375999450683604,-97.7984848022461,1.98,0,1,1,0,1,0,0,0,1983,690000.0,3,2019-01-19,1,2019,36,0,5,1,0,0,0,0,0,10367.0,2967.0,1,0,1,1,2.9333333333333336,7.0,1523,17,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84,116080957,78717,30.48835182189941,-97.7944564819336,2.21,0,1,1,0,1,0,0,0,2014,584900.0,1,2019-03-18,3,2019,43,0,3,2,0,0,0,0,0,7501.0,3787.0,1,0,1,1,3.2999999999999994,7.666666666666668,1259,14,4.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85,111373282,78660,30.43100929260254,-97.66204071044922,1.98,2,1,1,1,1,0,0,2,2011,287500.0,3,2018-06-30,6,2018,47,0,3,2,0,0,0,0,0,7623.0,2314.0,1,0,1,1,1.3333333333333333,2.6666666666666665,1063,14,3.0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
86,29375979,78750,30.44328117370605,-97.79827880859376,1.98,0,1,1,0,1,0,0,0,1977,599800.0,2,2019-09-30,9,2019,40,0,7,1,2,1,0,1,0,11325.6,2753.0,0,1,1,1,0.8333333333333334,8.666666666666666,1632,16,3.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,241932935,78744,30.178211212158203,-97.6968231201172,1.98,0,1,1,0,1,0,0,0,2016,325000.0,1,2018-09-12,9,2018,22,0,4,1,0,0,0,0,0,6185.0,2068.0,1,0,1,1,2.9,3.6666666666666665,1532,12,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,80115957,78717,30.500444412231445,-97.79090881347656,2.21,2,1,1,1,1,0,0,2,2006,350000.0,2,2020-08-26,8,2020,27,0,4,3,1,1,0,1,0,5140.0,1791.0,1,0,1,1,1.6333333333333335,8.333333333333334,1481,16,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,29370894,78726,30.423627853393555,-97.86334991455078,1.98,0,1,1,0,1,0,0,0,2001,574900.0,1,2018-03-01,3,2018,1,0,3,1,0,0,0,0,0,11325.6,3338.0,1,0,1,1,2.1333333333333333,7.0,1277,16,4.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,121658485,78750,30.393047332763672,-97.82636260986328,1.98,2,1,1,1,1,0,0,2,2013,374000.0,3,2019-04-22,4,2019,25,0,3,2,0,0,0,0,0,6368.0,2283.0,1,0,1,1,0.6,7.0,1381,16,3.0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,29375978,78750,30.443683624267567,-97.79793548583984,1.98,0,1,1,0,1,0,0,0,1977,699900.0,3,2019-10-25,10,2019,39,0,3,1,1,1,0,1,0,27442.8,2997.0,0,1,1,1,0.8333333333333334,8.666666666666666,1632,16,3.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,145654939,78725,30.24139213562012,-97.57658386230467,1.98,0,1,1,0,1,0,0,0,2017,205000.0,2,2019-09-20,9,2019,22,0,3,1,0,0,0,1,0,7274.0,1225.0,1,0,1,1,2.0333333333333337,3.0,1457,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,29370884,78726,30.425716400146484,-97.8606414794922,1.98,2,1,1,1,1,0,0,2,2002,425000.0,3,2020-09-01,9,2020,120,0,3,2,1,2,0,1,0,9670.0,2864.0,1,0,1,1,2.066666666666667,7.0,1277,16,3.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94,29351485,78731,30.3537712097168,-97.79362487792967,1.98,0,1,1,0,1,0,0,0,1984,425000.0,1,2019-07-17,7,2019,1,0,7,1,0,2,0,1,0,3920.0,1573.0,1,0,1,1,3.4333333333333336,7.0,1177,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,29372475,78750,30.42850685119629,-97.79425048828124,1.98,2,1,1,1,1,0,1,2,1988,684000.0,3,2020-10-05,10,2020,55,0,3,2,1,1,0,0,0,10454.0,2656.0,1,0,1,1,1.2,9.0,1616,16,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,185218453,78717,30.493675231933604,-97.7860107421875,2.21,2,1,1,1,1,0,1,2,2002,359965.0,1,2020-07-15,7,2020,40,0,4,3,2,1,0,1,0,5140.0,1975.0,1,0,1,1,2.0,8.333333333333334,1481,16,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,29392994,78725,30.28166007995605,-97.66173553466795,1.98,0,0,1,0,1,0,0,0,1971,120000.0,7,2018-06-25,6,2018,23,0,1,1,0,0,0,0,0,9452.0,1745.0,1,0,1,1,2.4666666666666663,3.6666666666666665,480,14,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98,111371253,78660,30.431062698364247,-97.66221618652344,1.98,0,1,1,0,1,0,0,0,2011,225000.0,5,2018-10-12,10,2018,34,0,4,1,0,0,0,0,0,8276.0,1375.0,1,0,1,1,1.3333333333333333,2.6666666666666665,1063,14,2.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
99,2088245915,78744,30.16103935241699,-97.71595001220705,1.98,0,1,1,0,1,0,0,0,2017,388990.0,3,2018-10-31,10,2018,5,0,4,1,0,0,0,0,0,6969.0,2502.0,1,0,1,1,3.1,3.6666666666666665,1532,12,3.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,29373974,78750,30.435590744018555,-97.78577423095705,1.98,2,1,1,1,1,0,1,2,1972,435000.0,2,2018-10-03,10,2018,19,0,3,2,0,0,0,0,0,16988.4,2313.0,0,1,1,1,1.1,8.666666666666666,1632,16,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,29360984,78750,30.38071632385254,-97.78955841064452,1.98,2,1,1,1,1,1,1,2,1989,795000.0,2,2020-07-10,7,2020,37,0,7,2,0,1,0,1,0,15245.999999999998,2700.0,1,0,1,1,2.5,7.0,1523,17,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102,241932874,78725,30.236482620239247,-97.58241271972656,1.98,4,1,1,1,1,0,0,4,2016,218800.0,2,2019-05-10,5,2019,44,0,3,2,0,0,0,0,0,5706.0,1480.0,1,0,1,1,1.8333333333333333,3.0,1457,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103,145551433,78725,30.2393798828125,-97.57323455810548,1.98,0,1,1,0,1,0,0,0,2015,200000.0,1,2019-12-05,12,2019,24,0,3,1,2,1,0,0,0,6194.0,1321.0,1,0,1,1,2.2333333333333334,3.0,1457,13,3.0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,29376473,78726,30.44245338439941,-97.82276916503906,1.98,0,1,1,0,1,0,0,0,1989,368500.0,2,2018-03-27,3,2018,19,0,0,1,0,0,0,0,0,7230.0,2267.0,1,0,1,1,1.2,8.0,1275,15,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,305430992,78724,30.29319190979004,-97.6419677734375,1.98,2,1,1,1,1,0,1,2,2018,454500.0,1,2020-10-19,10,2020,44,0,1,2,2,2,0,1,0,5749.0,2508.0,1,0,1,2,2.9333333333333336,3.6666666666666665,1085,11,3.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106,251030246,78660,30.41343116760254,-97.6442642211914,1.98,2,1,1,1,1,0,0,2,2017,285000.0,1,2020-07-02,7,2020,26,0,3,2,0,1,0,0,0,12196.8,1791.0,1,0,1,1,1.2,3.6666666666666665,1051,12,2.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
107,29347484,78730,30.35632514953613,-97.83723449707033,1.98,3,1,1,1,1,0,1,3,1996,799000.0,5,2019-06-21,6,2019,56,0,2,2,0,0,0,0,0,142441.2,4491.0,1,0,1,1,2.466666666666667,7.0,1381,16,7.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108,69811366,78725,30.23320579528809,-97.5913543701172,1.98,0,1,1,0,1,0,0,0,2010,199000.0,2,2020-02-11,2,2020,19,0,3,1,0,0,0,0,0,4007.0,1268.0,1,0,1,1,1.7333333333333334,3.0,1457,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109,116080950,78717,30.48777961730957,-97.7927703857422,2.21,0,1,1,0,1,0,0,0,2014,622800.0,1,2018-12-31,12,2018,36,0,3,2,0,0,0,0,0,7187.0,2903.0,1,0,1,1,3.266666666666667,7.666666666666668,1259,14,3.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,29370873,78726,30.423702239990234,-97.86214447021484,1.98,0,1,1,0,1,0,0,0,2000,429000.0,9,2020-01-22,1,2020,32,0,5,1,1,0,0,0,0,11325.6,3033.0,1,0,1,1,2.033333333333333,7.0,1277,16,4.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,83814991,78724,30.283544540405284,-97.62621307373048,1.98,0,1,1,0,1,0,0,0,2009,259900.0,1,2019-03-13,3,2019,33,0,3,1,0,0,0,0,0,12196.8,2573.0,1,0,1,2,2.733333333333333,3.6666666666666665,1085,11,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112,29375973,78750,30.438554763793945,-97.7947235107422,1.98,5,1,1,1,1,0,1,5,1977,629000.0,3,2020-10-22,10,2020,77,0,7,2,3,1,0,0,0,13503.6,2340.0,0,1,1,1,0.9,8.666666666666666,1632,16,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,116080945,78717,30.48757362365723,-97.7937240600586,2.21,0,1,1,0,1,0,1,0,2014,525000.0,3,2019-02-20,2,2019,40,0,3,2,0,0,0,0,0,7710.0,3187.0,1,0,1,1,3.266666666666667,7.666666666666668,1259,14,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114,29370860,78726,30.424427032470703,-97.86241912841795,1.98,2,1,1,1,1,0,0,2,2002,345000.0,6,2020-11-17,11,2020,55,0,1,3,4,2,0,0,0,7492.0,3675.0,1,0,1,1,2.1333333333333333,7.0,1277,16,4.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115,249890717,78725,30.21903991699219,-97.6354522705078,1.98,2,1,1,1,1,0,0,2,2017,255000.0,1,2020-03-30,3,2020,1,0,3,2,0,1,0,1,0,5000.0,1641.0,1,0,1,1,3.1666666666666665,3.0,1457,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116,2082177903,78744,30.17507362365723,-97.6934585571289,1.98,0,1,1,0,1,0,1,0,2019,282226.0,1,2020-02-27,2,2020,8,0,0,0,1,0,0,0,0,5532.0,1413.0,1,0,1,1,2.9666666666666663,3.6666666666666665,1532,12,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117,63835425,78724,30.252227783203125,-97.5805206298828,1.98,2,1,1,1,1,0,0,2,2004,180000.0,3,2018-10-31,10,2018,24,0,4,2,0,0,0,0,0,6229.0,1326.0,1,0,1,1,2.1666666666666665,2.6666666666666665,1478,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,70341361,78725,30.227558135986328,-97.58959197998048,1.98,0,1,1,0,1,0,0,0,2005,184900.0,2,2019-08-13,8,2019,24,0,5,1,0,0,0,1,0,4312.0,1203.0,1,0,1,1,1.8666666666666665,3.0,1457,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,29358983,78750,30.37546539306641,-97.79732513427734,1.98,2,1,1,1,1,0,0,2,1982,750000.0,2,2020-09-11,9,2020,110,0,4,2,1,0,0,1,0,8319.0,2922.0,1,0,1,1,2.833333333333333,7.0,1523,17,4.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,29374973,78726,30.43508529663086,-97.82764434814452,1.98,4,1,1,1,1,0,0,4,1996,475000.0,1,2020-11-30,11,2020,38,1,3,2,5,3,0,0,0,7405.0,2428.0,1,0,1,1,1.4666666666666668,8.0,1275,15,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121,89550707,78725,30.213565826416016,-97.63741302490234,1.98,4,1,1,1,1,0,1,4,2010,219000.0,1,2019-09-06,9,2019,24,0,4,2,1,3,0,0,0,10000.0,1256.0,1,0,1,1,3.3000000000000003,3.0,1457,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122,114405230,78660,30.431062698364247,-97.66323852539062,1.98,0,1,1,0,1,0,0,0,2011,293300.0,6,2019-02-12,2,2019,33,0,3,1,0,0,0,0,0,6011.0,3047.0,1,0,1,1,1.3,2.6666666666666665,1063,14,3.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
123,29459909,78725,30.24378967285156,-97.5844955444336,1.98,0,1,1,0,1,0,0,0,1988,229999.0,1,2019-05-13,5,2019,25,0,4,1,0,0,0,1,0,7274.0,1712.0,1,0,1,1,1.7000000000000002,3.0,1457,13,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,29375972,78750,30.43881416320801,-97.79473876953124,1.98,0,1,1,0,1,0,0,0,1975,415000.0,1,2018-03-27,3,2018,40,0,0,1,0,0,0,0,0,13503.6,2234.0,0,1,1,1,0.9,8.666666666666666,1632,16,3.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125,29396983,78724,30.29134750366211,-97.64522552490234,1.98,2,1,1,1,1,0,0,2,1980,175000.0,2,2018-12-11,12,2018,17,0,2,2,0,0,0,0,0,4835.0,1315.0,1,0,1,2,3.1,3.6666666666666665,1085,11,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126,58299481,78750,30.37837791442871,-97.78571319580078,1.98,0,0,1,0,1,0,0,0,1971,398900.0,4,2020-12-07,12,2020,1,0,0,1,0,0,0,0,0,20037.6,2089.0,1,0,1,1,2.2,7.0,1523,17,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127,145656393,78744,30.161739349365234,-97.71949768066406,1.98,0,1,1,0,1,0,1,0,2016,389900.0,4,2019-07-01,7,2019,35,0,7,1,2,2,0,1,0,9626.0,3319.0,1,0,1,1,3.0666666666666664,3.6666666666666665,1532,12,3.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,116080940,78717,30.48785781860352,-97.7947006225586,2.21,2,1,1,1,1,0,0,2,2013,536170.0,9,2018-08-17,8,2018,1,0,6,3,0,0,0,0,0,7230.0,3415.0,1,0,1,1,3.2999999999999994,7.666666666666668,1259,14,4.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129,29370850,78726,30.424415588378903,-97.86055755615234,1.98,2,1,1,1,1,1,1,2,2001,665000.0,1,2018-11-29,11,2018,87,0,1,2,0,0,0,0,0,18295.2,4137.0,1,0,1,1,2.033333333333333,7.0,1277,16,4.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130,29459907,78725,30.24393081665039,-97.58484649658205,1.98,0,1,1,0,1,0,0,0,1987,179900.0,1,2018-03-09,3,2018,24,0,5,1,0,0,0,0,0,5880.0,1587.0,1,0,1,1,1.7000000000000002,3.0,1457,13,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131,29374967,78726,30.436147689819336,-97.82756805419922,1.98,2,1,1,1,1,0,0,2,1994,519900.0,1,2020-09-21,9,2020,55,0,7,2,1,2,0,1,0,6054.0,2766.0,1,0,1,1,1.4,8.0,1275,15,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,2082038175,78725,30.220149993896484,-97.63470458984376,1.98,0,1,1,0,1,0,0,0,2019,341054.0,2,2019-12-31,12,2019,2,0,2,0,0,0,0,0,0,5000.0,2643.0,1,0,1,1,3.1333333333333333,3.0,1457,13,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133,29358997,78750,30.376209259033203,-97.7973175048828,1.98,2,0,1,1,1,0,0,2,1984,428000.0,10,2019-10-31,10,2019,20,0,1,2,2,0,0,0,0,8537.0,2576.0,1,0,1,1,2.833333333333333,7.0,1523,17,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134,70341359,78725,30.22736740112305,-97.58971405029295,1.98,2,1,1,1,1,0,1,2,2005,185000.0,2,2018-12-07,12,2018,26,0,7,2,0,0,0,0,0,4312.0,1203.0,1,0,1,1,1.8666666666666665,3.0,1457,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135,185217435,78717,30.49654769897461,-97.7974853515625,2.21,0,1,1,0,1,0,0,0,2008,415000.0,2,2018-08-09,8,2018,40,0,3,2,0,0,0,0,0,10236.0,3257.0,1,0,1,1,1.8666666666666665,8.333333333333334,1481,16,4.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136,120898222,78660,30.43280029296875,-97.6619644165039,1.98,2,1,1,1,1,0,0,2,2013,299900.0,5,2020-10-08,10,2020,60,0,4,2,1,2,0,0,0,6141.0,2505.0,1,0,1,1,1.4,2.6666666666666665,1063,14,3.0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
137,83823977,78724,30.28300094604492,-97.6276397705078,1.98,0,1,1,0,1,0,0,0,2009,249900.0,2,2018-06-07,6,2018,35,0,4,1,0,0,0,0,0,6098.0,1659.0,1,0,1,2,2.766666666666667,3.6666666666666665,1085,11,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138,70352470,78732,30.35407638549805,-97.91303253173828,1.98,3,1,1,1,1,0,1,3,2006,725000.0,1,2019-05-17,5,2019,40,0,4,3,0,1,0,1,0,19166.4,3486.0,1,0,1,1,2.5,8.333333333333334,1533,17,4.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,145551402,78725,30.23840713500977,-97.57384490966795,1.98,2,1,1,1,1,0,0,2,2015,198000.0,4,2019-12-03,12,2019,20,0,4,2,1,1,0,0,0,6098.0,1321.0,1,0,1,1,2.2,3.0,1457,13,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,29355980,78730,30.37429428100586,-97.80758666992188,1.98,4,1,1,1,1,1,1,4,1984,550000.0,7,2018-01-25,1,2018,1,0,3,2,0,0,0,0,0,55321.2,2100.0,1,0,1,1,4.833333333333333,7.0,1177,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,29465172,78725,30.22450065612793,-97.62870025634766,1.98,0,0,1,0,1,0,0,0,1995,179900.0,1,2018-06-15,6,2018,22,0,1,0,0,0,0,0,0,14374.8,1500.0,1,0,1,1,2.9,3.0,1457,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142,58300466,78750,30.444562911987305,-97.80654907226562,1.98,2,1,1,1,1,0,1,2,2000,355000.0,2,2020-09-10,9,2020,27,0,5,2,0,3,0,1,0,8520.0,1616.0,0,1,1,1,0.9333333333333332,8.666666666666666,1632,16,3.0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
143,29438720,78753,30.40708923339844,-97.64974975585938,1.98,2,1,1,1,1,0,0,2,1993,310000.0,1,2020-05-28,5,2020,28,0,3,2,0,0,0,0,0,6795.0,2046.0,0,2,1,1,1.0,3.0,1108,14,2.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144,29459899,78725,30.24452972412109,-97.58594512939452,1.98,0,1,1,0,1,0,0,0,1987,155000.0,1,2018-02-06,2,2018,12,0,4,1,0,0,0,0,0,6534.0,1411.0,1,0,1,1,1.6666666666666667,3.0,1457,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145,64812856,78725,30.232646942138672,-97.59120178222656,1.98,0,1,1,0,1,0,0,0,2004,189000.0,1,2019-06-28,6,2019,36,0,0,1,0,0,0,0,0,4704.0,1892.0,1,0,1,1,1.7666666666666666,3.0,1457,13,3.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146,70352465,78732,30.355552673339844,-97.91254425048828,1.98,3,1,1,1,1,0,0,3,2007,1025000.0,2,2020-08-06,8,2020,58,0,3,2,2,1,0,1,0,28749.6,4558.0,1,0,1,1,2.5,8.333333333333334,1533,17,5.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,145655881,78744,30.1763916015625,-97.69696044921876,1.98,2,1,1,1,1,0,0,2,2016,339900.0,1,2020-07-09,7,2020,34,0,4,2,2,1,0,1,0,5488.0,2095.0,1,0,1,1,2.9,3.6666666666666665,1532,12,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148,2079153478,78726,30.399572372436523,-97.84323120117188,1.98,2,1,1,1,1,0,1,2,2016,515000.0,2,2020-07-30,7,2020,40,0,3,2,1,1,0,1,0,8363.0,2623.0,1,0,1,1,0.8666666666666667,7.0,1381,16,3.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149,29366849,78732,30.415252685546875,-97.88896942138672,1.98,2,1,1,1,1,0,0,2,1987,625000.0,2,2020-06-18,6,2020,81,0,3,2,1,1,0,0,0,27442.8,1947.0,1,0,1,1,3.4,7.0,1277,16,2.0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150,185217434,78717,30.49635887145996,-97.797607421875,2.21,0,1,1,0,1,0,0,0,2008,339900.0,1,2018-05-25,5,2018,33,0,3,2,0,0,0,0,0,9757.0,2192.0,1,0,1,1,1.9,8.333333333333334,1481,16,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
151,58265966,78750,30.452693939208984,-97.81514739990234,2.21,2,1,1,1,1,0,0,2,2001,650000.0,1,2020-03-12,3,2020,40,0,4,3,2,2,0,0,0,8319.0,3352.0,1,0,1,1,0.7000000000000001,7.666666666666668,1281,14,3.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,63835398,78724,30.25343894958496,-97.58031463623048,1.98,2,1,1,1,1,0,1,2,2004,170000.0,4,2018-04-20,4,2018,18,0,3,2,0,0,0,0,0,10541.0,1268.0,1,0,1,1,2.2333333333333334,2.6666666666666665,1478,13,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,70352461,78732,30.35622596740723,-97.91169738769533,1.98,3,1,1,1,1,0,1,3,2009,759900.0,7,2019-08-07,8,2019,40,0,4,2,0,0,0,0,0,20908.8,4867.0,1,0,1,1,2.5,8.333333333333334,1533,17,4.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154,29396970,78724,30.288440704345703,-97.64766693115234,1.98,2,1,1,1,1,0,0,2,1980,214500.0,3,2018-05-23,5,2018,23,0,3,2,0,0,0,0,0,6490.0,1306.0,1,0,1,2,3.233333333333333,3.6666666666666665,1085,11,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155,29438718,78753,30.40733528137207,-97.64958953857422,1.98,0,1,1,0,1,0,0,0,1993,275000.0,3,2018-01-27,1,2018,36,0,3,1,0,0,0,0,0,6272.0,2398.0,0,2,1,1,1.0,3.0,1108,14,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156,29370839,78726,30.426279067993164,-97.86062622070312,1.98,0,1,1,0,1,0,1,0,2001,588000.0,3,2019-05-16,5,2019,40,0,3,1,0,0,0,1,0,8276.0,4274.0,1,0,1,1,2.1,7.0,1277,16,4.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
