,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear
12146,83827684,275000.0,3.0,1707.0,3,5.666666666666668,2,17,1,-97.84334564208984,1,78748,1.98,2019-03-11,3,2019
12147,64709182,290000.0,3.0,1509.0,3,5.666666666666668,2,17,1,-97.84105682373048,1,78748,1.98,2019-04-22,4,2019
12148,29513174,255000.0,3.0,1590.0,3,3.6666666666666665,2,15,1,-97.83284759521484,1,78748,1.98,2018-12-28,12,2018
12149,29513167,244500.0,2.0,1271.0,3,3.6666666666666665,1,15,1,-97.83177947998048,1,78748,1.98,2019-08-30,8,2019
12150,119626146,365000.0,3.0,2276.0,4,5.0,2,15,1,-97.83460235595705,1,78748,1.98,2018-03-23,3,2018
12151,70343688,674900.0,4.0,4038.0,4,5.666666666666668,2,17,1,-97.84386444091795,1,78748,1.98,2020-12-07,12,2020
12152,80099627,315000.0,3.0,1909.0,3,5.666666666666668,2,17,1,-97.84578704833984,1,78748,1.98,2020-07-07,7,2020
12153,60135627,330000.0,3.0,3482.0,4,4.666666666666667,2,15,1,-97.84290313720705,1,78748,1.98,2018-05-25,5,2018
12154,64428565,339900.0,3.0,1860.0,3,5.666666666666668,2,17,1,-97.83905792236328,1,78748,1.98,2020-08-31,8,2020
12155,60135620,330000.0,3.0,2531.0,3,4.666666666666667,2,15,1,-97.84239196777344,1,78748,1.98,2020-11-03,11,2020
12156,80095612,280000.0,3.0,1707.0,3,5.666666666666668,2,17,1,-97.84305572509766,1,78748,1.98,2018-05-04,5,2018
12157,60135610,299000.0,3.0,2409.0,3,4.666666666666667,2,15,1,-97.84134674072266,1,78748,1.98,2019-05-30,5,2019
12158,60135606,309000.0,3.0,3482.0,4,4.666666666666667,2,15,1,-97.84294128417967,1,78748,1.98,2018-03-23,3,2018
12159,70335596,265000.0,2.0,1355.0,3,5.666666666666668,1,17,1,-97.84485626220705,1,78748,1.98,2018-08-21,8,2018
12160,64821087,275000.0,2.0,1355.0,3,5.666666666666668,1,17,1,-97.83892822265624,1,78748,1.98,2018-03-22,3,2018
12161,89546071,224900.0,3.0,1506.0,3,3.6666666666666665,2,15,1,-97.83250427246094,1,78748,1.98,2018-03-05,3,2018
12162,119615062,355000.0,3.0,2398.0,4,5.0,2,15,1,-97.8343505859375,1,78748,1.98,2019-05-28,5,2019
12163,64744561,245000.0,2.0,1167.0,3,5.666666666666668,1,17,1,-97.83898162841795,1,78748,1.98,2019-11-25,11,2019
12164,64551560,239000.0,2.0,1124.0,2,5.666666666666668,1,17,1,-97.83946228027344,1,78748,1.98,2018-10-05,10,2018
12165,2131624052,129900.0,3.0,1236.0,2,3.6666666666666665,2,15,1,-97.83253479003906,1,78748,1.98,2018-04-27,4,2018
12166,70335552,243000.0,3.0,1570.0,3,5.666666666666668,2,17,1,-97.84120178222656,1,78748,1.98,2018-02-26,2,2018
12167,70335529,272500.0,3.0,1507.0,3,5.666666666666668,2,17,1,-97.84089660644533,1,78748,1.98,2018-12-07,12,2018
12168,89549526,242900.0,3.0,1236.0,2,3.6666666666666665,2,15,1,-97.83271026611328,1,78748,1.98,2020-12-04,12,2020
12169,64795014,328500.0,3.0,3482.0,4,4.666666666666667,2,15,1,-97.8448257446289,1,78748,1.98,2020-01-09,1,2020
12170,64778008,259000.0,2.0,1167.0,3,5.666666666666668,1,17,1,-97.83463287353516,1,78748,1.98,2020-07-17,7,2020
12171,29506662,199500.0,2.0,1659.0,4,5.666666666666668,1,16,1,-97.82581329345705,1,78748,1.98,2020-07-16,7,2020
12172,145656158,420000.0,3.0,2586.0,4,3.333333333333333,2,14,1,-97.81820678710938,1,78748,1.98,2019-10-30,10,2019
12173,29499158,375000.0,2.0,1344.0,3,4.0,1,13,1,-97.82648468017578,1,78745,1.98,2020-05-26,5,2020
12174,58316656,264995.0,2.0,1371.0,3,3.333333333333333,1,14,1,-97.8164520263672,1,78748,1.98,2019-03-27,3,2019
12175,29499153,350000.0,2.0,2050.0,4,4.0,2,13,1,-97.82852172851562,1,78745,1.98,2018-05-26,5,2018
12176,58316648,279500.0,3.0,2112.0,3,3.333333333333333,2,14,1,-97.8167495727539,1,78748,1.98,2018-06-30,6,2018
12177,63838646,350000.0,2.0,1312.0,3,4.0,1,13,1,-97.8276596069336,1,78745,1.98,2019-10-15,10,2019
12178,29504146,262000.0,2.0,1190.0,3,6.666666666666668,1,16,1,-97.8290786743164,1,78745,1.98,2019-06-11,6,2019
12179,89545628,375000.0,3.0,1770.0,3,4.0,2,13,1,-97.82889556884766,1,78745,1.98,2019-05-10,5,2019
12180,63838627,310000.0,2.0,1084.0,3,4.0,1,13,1,-97.82137298583984,1,78745,1.98,2020-02-28,2,2020
12181,29504127,340000.0,2.0,1441.0,3,6.666666666666668,1,16,1,-97.82820892333984,1,78745,1.98,2018-08-25,8,2018
12182,63838623,309000.0,2.0,1224.0,3,4.0,1,13,1,-97.82195281982422,1,78745,1.98,2020-06-26,6,2020
12183,29499122,300000.0,2.0,1448.0,3,4.0,1,13,1,-97.8172607421875,1,78745,1.98,2018-06-05,6,2018
12184,29499118,305000.0,2.0,1514.0,3,4.0,1,13,1,-97.82306671142578,1,78745,1.98,2019-05-14,5,2019
12185,63838615,399800.0,3.0,2250.0,3,4.0,2,13,1,-97.8224105834961,1,78745,1.98,2019-11-14,11,2019
12186,63838613,334500.0,2.0,1162.0,3,4.0,1,13,1,-97.82257080078124,1,78745,1.98,2020-03-25,3,2020
12187,29499112,310000.0,2.0,1349.0,3,4.0,1,13,1,-97.82408905029295,1,78745,1.98,2020-06-30,6,2020
12188,63838609,324500.0,3.0,1513.0,3,4.0,2,13,1,-97.82442474365234,1,78745,1.98,2019-05-31,5,2019
12189,29504108,307000.0,2.0,1411.0,3,5.666666666666668,1,16,1,-97.8310546875,1,78748,1.98,2019-02-05,2,2019
12190,29499108,309000.0,2.0,1605.0,3,4.0,1,13,1,-97.82427978515624,1,78745,1.98,2019-08-02,8,2019
12191,58316607,205000.0,3.0,2112.0,3,3.333333333333333,2,14,1,-97.81781005859376,1,78748,1.98,2019-12-31,12,2019
12192,29506602,359999.0,2.0,1804.0,3,5.666666666666668,1,16,1,-97.82057189941406,1,78748,1.98,2020-02-05,2,2020
12193,58316601,259000.0,2.0,1371.0,3,3.333333333333333,1,14,1,-97.81725311279295,1,78748,1.98,2018-09-20,9,2018
12194,29499098,319000.0,2.0,1479.0,3,4.0,1,13,1,-97.82269287109376,1,78745,1.98,2019-08-30,8,2019
12195,29506596,459000.0,4.0,2962.0,5,5.666666666666668,2,16,1,-97.82120513916016,1,78748,1.98,2019-10-28,10,2019
12196,63838595,339950.0,2.0,1485.0,3,4.0,2,13,1,-97.82244873046876,1,78745,1.98,2019-05-08,5,2019
12197,63228592,359900.0,3.0,1835.0,3,4.0,2,13,1,-97.8176040649414,1,78745,1.98,2018-01-23,1,2018
12198,29506592,450000.0,3.0,3018.0,5,5.666666666666668,2,16,1,-97.82210540771484,1,78748,1.98,2020-12-18,12,2020
12199,63228576,330000.0,3.0,1844.0,3,4.0,2,13,1,-97.81971740722656,1,78745,1.98,2019-10-30,10,2019
12200,63228572,324990.0,3.0,1507.0,3,4.0,2,13,1,-97.81690216064452,1,78745,1.98,2018-04-03,4,2018
12201,58316572,229000.0,3.0,2394.0,4,5.666666666666668,2,16,1,-97.81941986083984,1,78748,1.98,2019-05-17,5,2019
12202,29504072,400000.0,2.0,1380.0,3,5.666666666666668,1,16,1,-97.82878112792967,1,78748,1.98,2020-11-16,11,2020
12203,29504071,315000.0,2.0,1396.0,3,5.666666666666668,1,16,1,-97.82887268066406,1,78748,1.98,2020-09-10,9,2020
12204,63838570,320000.0,2.0,1307.0,3,4.0,1,13,1,-97.82445526123048,1,78745,1.98,2019-12-19,12,2019
12205,63838569,319000.0,2.0,1375.0,3,4.0,1,13,1,-97.82367706298828,1,78745,1.98,2019-12-09,12,2019
12206,63228565,375000.0,3.0,1844.0,3,4.0,2,13,1,-97.81756591796876,1,78745,1.98,2020-07-16,7,2020
12207,70357520,299900.0,2.0,1763.0,3,5.333333333333333,1,15,1,-97.7873306274414,1,78747,1.98,2020-01-31,1,2020
12208,29501061,309900.0,2.0,1583.0,3,4.0,1,13,1,-97.81749725341795,1,78745,1.98,2019-04-01,4,2019
12209,64855504,385000.0,3.0,2959.0,4,3.6666666666666665,2,15,1,-97.81111907958984,1,78748,1.98,2020-02-07,2,2020
12210,29506558,465000.0,2.0,1882.0,3,5.666666666666668,1,16,1,-97.82303619384766,1,78748,1.98,2020-06-01,6,2020
12211,249890052,270000.0,2.0,1485.0,3,3.333333333333333,1,14,1,-97.8163604736328,1,78748,1.98,2020-06-10,6,2020
12212,63838550,325000.0,3.0,1650.0,3,4.0,2,13,1,-97.82608032226562,1,78745,1.98,2018-05-09,5,2018
12213,29504041,269000.0,2.0,1299.0,3,5.666666666666668,1,16,1,-97.83011627197266,1,78748,1.98,2019-09-09,9,2019
12214,63838537,380000.0,2.0,1356.0,3,4.0,1,13,1,-97.81647491455078,1,78745,1.98,2020-11-30,11,2020
12215,63528036,350000.0,3.0,1714.0,3,4.0,2,13,1,-97.81721496582033,1,78745,1.98,2020-03-31,3,2020
12216,63838532,339900.0,2.0,1679.0,3,4.0,1,13,1,-97.81890869140624,1,78745,1.98,2018-09-04,9,2018
12217,29504016,344900.0,2.0,1334.0,3,5.666666666666668,1,16,1,-97.82876586914062,1,78748,1.98,2019-11-23,11,2019
12218,29504009,315000.0,3.0,1396.0,3,5.666666666666668,2,16,1,-97.82870483398438,1,78748,1.98,2019-06-03,6,2019
12219,29504007,315000.0,2.0,1357.0,3,5.666666666666668,1,16,1,-97.82830047607422,1,78748,1.98,2019-04-19,4,2019
12220,63722506,219500.0,3.0,2269.0,3,4.0,2,13,1,-97.81759643554688,1,78745,1.98,2018-04-21,4,2018
12221,29483461,475000.0,2.0,1891.0,3,6.0,1,17,1,-97.85517120361328,1,78749,1.98,2019-10-31,10,2019
12222,29483956,479500.0,3.0,2980.0,5,6.0,2,17,1,-97.86077117919922,1,78749,1.98,2019-06-26,6,2019
12223,29491495,409000.0,2.0,2151.0,4,8.0,1,17,1,-97.8663330078125,1,78749,1.98,2018-05-02,5,2018
12224,29478955,375000.0,2.0,1662.0,3,6.0,2,17,1,-97.84712982177734,1,78749,1.98,2018-10-31,10,2018
12225,29483954,224000.0,2.0,1818.0,3,6.0,1,17,1,-97.860595703125,1,78749,1.98,2019-03-15,3,2019
12226,29486453,275000.0,2.0,1340.0,3,4.666666666666667,1,14,1,-97.84867095947266,1,78749,1.98,2018-03-20,3,2018
12227,29483953,355000.0,3.0,1962.0,3,6.0,2,17,1,-97.8604965209961,1,78749,1.98,2018-11-20,11,2018
12228,29490952,315000.0,2.0,1270.0,3,4.666666666666667,1,14,1,-97.8503646850586,1,78749,1.98,2019-12-20,12,2019
12229,29484452,355000.0,3.0,2130.0,4,8.0,2,17,1,-97.87449645996094,1,78749,1.98,2018-12-04,12,2018
12230,29491450,385000.0,3.0,2299.0,3,8.0,2,17,1,-97.87136840820312,1,78749,1.98,2020-03-12,3,2020
12231,29486450,315000.0,2.0,1377.0,3,4.666666666666667,1,14,1,-97.84832763671876,1,78749,1.98,2018-11-29,11,2018
12232,29483450,465000.0,2.0,1944.0,3,6.0,1,17,1,-97.85507202148438,1,78749,1.98,2018-11-16,11,2018
12233,29481449,399000.0,2.5,3047.0,4,6.0,2,17,1,-97.86732482910156,1,78749,1.98,2020-05-06,5,2020
12234,29490447,350000.0,3.0,1967.0,3,4.666666666666667,2,14,1,-97.8471221923828,1,78749,1.98,2019-07-31,7,2019
12235,29484446,372900.0,3.0,1750.0,3,8.0,2,17,1,-97.87427520751952,1,78749,1.98,2019-04-10,4,2019
12236,29478946,399000.0,2.0,1755.0,3,6.0,1,17,1,-97.84754943847656,1,78749,1.98,2019-11-14,11,2019
12237,29483445,405000.0,2.0,1825.0,3,6.0,1,17,1,-97.85586547851562,1,78749,1.98,2019-04-05,4,2019
12238,29486443,329000.0,3.0,1592.0,3,4.666666666666667,2,14,1,-97.84871673583984,1,78749,1.98,2019-03-01,3,2019
12239,29484443,365000.0,3.0,2183.0,3,8.0,2,17,1,-97.87474822998048,1,78749,1.98,2018-09-21,9,2018
12240,29483943,405000.0,2.0,1703.0,3,6.0,1,17,1,-97.86091613769533,1,78749,1.98,2020-10-15,10,2020
12241,29490942,324900.0,2.0,1437.0,3,4.666666666666667,1,14,1,-97.85352325439452,1,78749,1.98,2020-10-22,10,2020
12242,29486942,450000.0,3.0,2199.0,4,8.0,2,17,1,-97.86772918701172,1,78749,1.98,2020-06-02,6,2020
12243,29484442,389900.0,3.0,2233.0,4,8.0,2,17,1,-97.8747787475586,1,78749,1.98,2019-09-30,9,2019
12244,29490440,239500.0,3.0,1637.0,3,4.666666666666667,2,14,1,-97.84835815429688,1,78749,1.98,2019-04-08,4,2019
12245,29486440,349000.0,2.0,2003.0,3,4.666666666666667,1,14,1,-97.84905242919922,1,78749,1.98,2020-03-20,3,2020
12246,29487439,375000.0,2.0,1706.0,3,8.0,1,17,1,-97.8753433227539,1,78749,1.98,2019-12-05,12,2019
12247,29490938,355000.0,3.0,1495.0,3,4.666666666666667,2,14,1,-97.85317993164062,1,78749,1.98,2020-11-19,11,2020
12248,29481438,420000.0,2.0,2088.0,3,6.0,1,17,1,-97.86815643310548,1,78749,1.98,2019-06-12,6,2019
12249,29491435,399900.0,2.0,1909.0,4,8.0,1,17,1,-97.8694305419922,1,78749,1.98,2019-12-23,12,2019
12250,29483935,385000.0,3.0,1796.0,3,6.0,2,17,1,-97.86370086669922,1,78749,1.98,2018-06-20,6,2018
12251,29487434,449000.0,3.0,2362.0,4,8.0,2,17,1,-97.87696075439452,1,78749,1.98,2019-07-18,7,2019
12252,29491433,385000.0,2.0,1654.0,3,8.0,1,17,1,-97.86922454833984,1,78749,1.98,2019-06-11,6,2019
12253,29484433,375000.0,2.0,1804.0,3,8.0,1,17,1,-97.87540435791016,1,78749,1.98,2020-04-23,4,2020
12254,29483433,379500.0,2.0,1739.0,3,6.0,1,17,1,-97.85606384277344,1,78749,1.98,2018-12-05,12,2018
12255,29487432,389000.0,2.0,1658.0,3,8.0,1,17,1,-97.87665557861328,1,78749,1.98,2020-06-03,6,2020
12256,29483932,385000.0,3.0,1911.0,3,6.0,2,17,1,-97.86319732666016,1,78749,1.98,2018-07-12,7,2018
12257,29484431,359900.0,3.0,2180.0,4,8.0,2,17,1,-97.87545013427734,1,78749,1.98,2019-11-26,11,2019
12258,29481429,297900.0,2.0,2153.0,4,6.0,1,17,1,-97.86766815185548,1,78749,1.98,2018-07-26,7,2018
12259,29486927,345000.0,2.0,1498.0,4,8.0,1,17,1,-97.8685073852539,1,78749,1.98,2019-10-15,10,2019
12260,29484426,272000.0,2.0,1684.0,3,8.0,1,17,1,-97.8761215209961,1,78749,1.98,2019-08-21,8,2019
12261,29491425,389000.0,2.0,2045.0,4,8.0,1,17,1,-97.87032318115234,1,78749,1.98,2018-11-28,11,2018
12262,29487425,374900.0,3.0,2267.0,4,8.0,2,17,1,-97.87561798095705,1,78749,1.98,2018-06-01,6,2018
12263,29484425,465000.0,3.0,2328.0,3,8.0,2,17,1,-97.876220703125,1,78749,1.98,2020-09-10,9,2020
12264,29486424,349900.0,2.0,1594.0,3,4.666666666666667,1,14,1,-97.84783172607422,1,78749,1.98,2020-03-27,3,2020
12265,29484424,400000.0,2.0,1681.0,3,8.0,1,17,1,-97.8743133544922,1,78749,1.98,2020-02-25,2,2020
12266,29483424,265000.0,3.0,1760.0,3,6.0,2,17,1,-97.8572006225586,1,78749,1.98,2020-06-02,6,2020
12267,29483921,380000.0,3.0,1880.0,4,6.0,2,17,1,-97.86444091796876,1,78749,1.98,2020-08-03,8,2020
12268,124836918,364500.0,3.0,2667.0,3,6.0,2,17,1,-97.85169982910156,1,78749,1.98,2018-03-12,3,2018
12269,29491417,425000.0,2.0,2297.0,4,8.0,1,17,1,-97.87232971191406,1,78749,1.98,2018-12-06,12,2018
12270,29491416,400000.0,2.0,1810.0,3,8.0,1,17,1,-97.87224578857422,1,78749,1.98,2020-03-16,3,2020
12271,29486916,375000.0,3.0,1936.0,3,8.0,2,17,1,-97.86920928955078,1,78749,1.98,2018-06-29,6,2018
12272,29483415,450000.0,2.0,1902.0,3,6.0,1,17,1,-97.85490417480467,1,78749,1.98,2020-03-06,3,2020
12273,249889914,475000.0,3.0,2402.0,5,6.0,1,17,1,-97.86630249023438,1,78749,1.98,2020-03-16,3,2020
12274,29487414,359000.0,2.0,1524.0,3,8.0,1,17,1,-97.87714385986328,1,78749,1.98,2019-09-16,9,2019
12275,251029152,379900.0,3.0,1796.0,4,3.333333333333333,2,13,1,-97.78838348388672,1,78748,1.98,2020-11-30,11,2020
12276,29486413,549950.0,4.0,4060.0,5,6.0,2,17,1,-97.8469696044922,1,78749,1.98,2020-10-02,10,2020
12277,145658645,324900.0,3.0,2072.0,3,3.333333333333333,2,14,1,-97.80856323242188,1,78748,1.98,2020-09-30,9,2020
12278,29491412,500000.0,3.0,3017.0,4,8.0,2,17,1,-97.87183380126952,1,78749,1.98,2020-08-19,8,2020
12279,80092143,474500.0,4.0,5357.0,5,3.333333333333333,2,14,1,-97.8012924194336,1,78748,1.98,2019-12-11,12,2019
12280,29490911,325000.0,3.0,1446.0,3,4.666666666666667,2,14,1,-97.8517837524414,1,78749,1.98,2020-07-09,7,2020
12281,119617642,275000.0,2.0,1485.0,2,3.333333333333333,1,14,1,-97.7978973388672,1,78748,1.98,2020-06-30,6,2020
12282,29484411,399900.0,3.0,1780.0,3,8.0,2,17,1,-97.8753662109375,1,78749,1.98,2020-07-17,7,2020
12283,29490410,187500.0,3.0,1910.0,3,4.666666666666667,2,14,1,-97.8480224609375,1,78749,1.98,2018-08-27,8,2018
12284,29506131,275000.0,1.0,1335.0,1,3.333333333333333,1,14,1,-97.80684661865234,1,78748,1.98,2018-06-19,6,2018
12285,2088004628,376290.0,3.0,2219.0,3,3.333333333333333,2,14,1,-97.79984283447266,1,78748,1.98,2019-08-27,8,2019
12286,29490409,174900.0,2.0,1498.0,3,4.666666666666667,2,14,1,-97.84817504882812,1,78749,1.98,2019-06-17,6,2019
12287,80107624,425000.0,3.0,4079.0,4,3.333333333333333,2,14,1,-97.80126190185548,1,78748,1.98,2018-06-12,6,2018
12288,29486907,415000.0,2.0,2017.0,3,8.0,1,17,1,-97.86969757080078,1,78749,1.98,2019-08-20,8,2019
12289,70343624,289900.0,2.0,1708.0,3,5.333333333333333,1,15,1,-97.7880401611328,1,78747,1.98,2018-11-08,11,2018
12290,29512124,300000.0,2.0,1256.0,3,3.333333333333333,1,14,1,-97.81591796875,1,78748,1.98,2020-09-04,9,2020
12291,29491406,485000.0,3.0,2794.0,4,8.0,2,17,1,-97.87117004394533,1,78749,1.98,2020-03-25,3,2020
12292,119618122,340000.0,3.0,2170.0,4,3.333333333333333,2,14,1,-97.79745483398438,1,78748,1.98,2018-07-25,7,2018
12293,29487403,449900.0,3.0,2932.0,5,8.0,2,17,1,-97.8758544921875,1,78749,1.98,2018-03-23,3,2018
12294,119630620,470000.0,3.0,2364.0,4,3.333333333333333,2,14,1,-97.79767608642578,1,78748,1.98,2020-11-03,11,2020
12295,29491401,499900.0,4.0,3332.0,5,8.0,2,17,1,-97.8706283569336,1,78749,1.98,2020-02-14,2,2020
12296,29512119,257900.0,3.0,1711.0,4,3.333333333333333,2,13,1,-97.79293060302734,1,78748,1.98,2018-06-01,6,2018
12297,29490401,274500.0,2.0,1238.0,3,4.666666666666667,1,14,1,-97.84947204589844,1,78749,1.98,2018-06-11,6,2018
12298,29483401,450000.0,2.0,2105.0,4,6.0,1,17,1,-97.85222625732422,1,78749,1.98,2020-04-01,4,2020
12299,29512118,280000.0,3.0,1436.0,3,3.333333333333333,2,13,1,-97.79288482666016,1,78748,1.98,2019-06-27,6,2019
12300,29512116,154999.0,3.0,1436.0,3,3.333333333333333,2,13,1,-97.7936553955078,1,78748,1.98,2019-03-26,3,2019
12301,29490899,289900.0,2.0,1312.0,3,4.666666666666667,1,14,1,-97.85031127929688,1,78749,1.98,2018-03-23,3,2018
12302,29506115,165000.0,3.0,1563.0,3,3.333333333333333,2,14,1,-97.80363464355467,1,78748,1.98,2018-04-27,4,2018
12303,70343614,295000.0,2.0,1609.0,3,5.333333333333333,1,15,1,-97.7857437133789,1,78747,1.98,2018-07-27,7,2018
12304,29483897,224850.0,2.0,1700.0,3,6.0,1,17,1,-97.8642120361328,1,78749,1.98,2018-07-24,7,2018
12305,2099696613,270000.0,2.0,1485.0,2,3.333333333333333,1,14,1,-97.79695892333984,1,78748,1.98,2020-02-07,2,2020
12306,29506113,325000.0,2.0,1110.0,3,3.333333333333333,1,14,1,-97.80398559570312,1,78748,1.98,2020-12-04,12,2020
12307,29491392,455000.0,3.0,2041.0,3,8.0,2,17,1,-97.87029266357422,1,78749,1.98,2020-06-26,6,2020
12308,29509111,393000.0,2.0,1447.0,3,3.333333333333333,1,14,1,-97.80094146728516,1,78748,1.98,2020-11-18,11,2020
12309,29481392,459900.0,3.0,2933.0,4,6.0,2,17,1,-97.86895751953124,1,78749,1.98,2018-04-18,4,2018
12310,70343607,284400.0,2.0,1708.0,3,5.333333333333333,1,15,1,-97.78845977783205,1,78747,1.98,2019-12-06,12,2019
12311,64771607,215000.0,4.0,2842.0,4,3.6666666666666665,2,15,1,-97.8047332763672,1,78748,1.98,2019-02-12,2,2019
12312,29481389,449997.0,3.0,3241.0,4,6.0,2,17,1,-97.86921691894533,1,78749,1.98,2019-03-01,3,2019
12313,70343606,242000.0,2.0,1708.0,3,5.333333333333333,1,15,1,-97.78749084472656,1,78747,1.98,2020-03-05,3,2020
12314,29483386,432400.0,2.0,1907.0,3,6.0,1,17,1,-97.8499526977539,1,78749,1.98,2019-06-28,6,2019
12315,119557605,379500.0,3.0,2138.0,4,3.333333333333333,2,14,1,-97.79830932617188,1,78748,1.98,2020-07-31,7,2020
12316,29491384,394500.0,0.0,1716.0,3,8.0,1,17,1,-97.87120819091795,1,78749,1.98,2019-12-30,12,2019
12317,29511103,245000.0,2.0,1267.0,3,3.333333333333333,1,13,1,-97.79259490966795,1,78748,1.98,2019-02-25,2,2019
12318,29490884,264000.0,2.0,1312.0,3,4.666666666666667,1,14,1,-97.85076904296876,1,78749,1.98,2019-05-20,5,2019
12319,83828102,245270.0,2.0,1992.0,4,3.333333333333333,1,14,1,-97.80029296875,1,78748,1.98,2020-02-28,2,2020
12320,29483884,345000.0,2.0,1558.0,3,6.0,1,17,1,-97.8642807006836,1,78749,1.98,2018-10-19,10,2018
12321,29514102,249500.0,3.0,1291.0,3,3.333333333333333,2,14,1,-97.81475067138672,1,78748,1.98,2019-03-21,3,2019
12322,29509101,335000.0,2.0,1448.0,3,3.333333333333333,1,14,1,-97.802490234375,1,78748,1.98,2019-10-11,10,2019
12323,29490883,352900.0,2.5,1524.0,3,4.666666666666667,2,14,1,-97.85060119628906,1,78749,1.98,2019-08-05,8,2019
12324,2095002600,346932.0,3.0,2035.0,3,3.333333333333333,2,14,1,-97.80868530273438,1,78748,1.98,2019-12-13,12,2019
12325,29487383,450000.0,3.0,3109.0,5,8.0,2,17,1,-97.8744888305664,1,78749,1.98,2019-12-16,12,2019
12326,29514099,255000.0,3.0,1599.0,3,3.333333333333333,2,14,1,-97.8151397705078,1,78748,1.98,2018-02-12,2,2018
12327,29490382,194900.0,2.0,1573.0,3,4.666666666666667,2,14,1,-97.84941864013672,1,78749,1.98,2020-10-27,10,2020
12328,29509099,374900.0,2.0,1664.0,3,3.333333333333333,1,14,1,-97.80278778076172,1,78748,1.98,2020-08-19,8,2020
12329,29484381,480000.0,3.0,2942.0,4,6.0,2,17,1,-97.8738784790039,1,78749,1.98,2019-05-24,5,2019
12330,119622097,375000.0,3.0,2268.0,4,3.333333333333333,2,14,1,-97.7986831665039,1,78748,1.98,2020-10-30,10,2020
12331,29490878,289900.0,3.0,1543.0,3,4.666666666666667,2,14,1,-97.8507843017578,1,78749,1.98,2018-11-16,11,2018
12332,29511096,289900.0,3.0,1566.0,3,3.333333333333333,2,13,1,-97.79214477539062,1,78748,1.98,2020-02-14,2,2020
12333,29490378,290000.0,2.0,1296.0,3,4.666666666666667,1,14,1,-97.84961700439452,1,78749,1.98,2020-09-21,9,2020
12334,29509096,97500.0,3.0,1398.0,1,3.333333333333333,1,14,1,-97.80326080322266,1,78748,1.98,2019-03-01,3,2019
12335,29483378,575000.0,3.0,3030.0,4,6.0,2,17,1,-97.85221862792967,1,78749,1.98,2018-08-16,8,2018
12336,29506095,245000.0,2.0,1379.0,2,3.333333333333333,1,14,1,-97.8066864013672,1,78748,1.98,2019-02-22,2,2019
12337,29490373,259990.0,2.0,1827.0,3,4.666666666666667,1,14,1,-97.84988403320312,1,78749,1.98,2018-08-04,8,2018
12338,83817094,355000.0,3.0,2372.0,3,3.333333333333333,2,14,1,-97.79717254638672,1,78748,1.98,2018-12-19,12,2018
12339,29486873,309000.0,3.0,2128.0,3,8.0,1,17,1,-97.86917877197266,1,78749,1.98,2019-07-15,7,2019
12340,251032093,337500.0,3.0,1551.0,2,3.333333333333333,2,13,1,-97.7877197265625,1,78748,1.98,2020-02-14,2,2020
12341,29483873,450000.0,3.0,2317.0,3,6.0,2,17,1,-97.86454010009766,1,78749,1.98,2020-07-10,7,2020
12342,29506093,285000.0,2.0,1217.0,3,3.333333333333333,1,14,1,-97.80638122558594,1,78748,1.98,2019-04-30,4,2019
12343,29491371,264900.0,2.0,2308.0,4,8.0,1,17,1,-97.8715362548828,1,78749,1.98,2020-06-05,6,2020
12344,241930591,385000.0,3.0,2351.0,4,3.333333333333333,2,14,1,-97.80068969726562,1,78748,1.98,2020-08-17,8,2020
12345,29487371,418000.0,3.0,2270.0,4,8.0,2,17,1,-97.8751449584961,1,78749,1.98,2018-10-01,10,2018
12346,29484371,439000.0,2.0,1659.0,3,8.0,1,17,1,-97.87606811523438,1,78749,1.98,2020-12-30,12,2020
12347,29509088,255000.0,2.0,1086.0,3,3.333333333333333,1,14,1,-97.80438995361328,1,78748,1.98,2019-08-12,8,2019
12348,29508587,195000.0,1.0,892.0,2,3.333333333333333,1,14,1,-97.80130004882812,1,78748,1.98,2020-05-04,5,2020
12349,29514086,210000.0,2.0,1177.0,3,3.333333333333333,2,14,1,-97.81600952148438,1,78748,1.98,2018-09-16,9,2018
12350,29484370,399000.0,2.5,2786.0,4,8.0,2,17,1,-97.87598419189452,1,78749,1.98,2018-01-24,1,2018
12351,29509083,225000.0,2.0,1201.0,3,3.333333333333333,1,14,1,-97.80500030517578,1,78748,1.98,2019-04-25,4,2019
12352,29478868,555000.0,3.0,2348.0,4,6.0,2,17,1,-97.84900665283205,1,78749,1.98,2020-03-09,3,2020
12353,29511081,230000.0,3.0,1476.0,3,3.333333333333333,2,13,1,-97.79279327392578,1,78748,1.98,2018-03-15,3,2018
12354,29514079,290000.0,2.0,1117.0,3,3.333333333333333,1,14,1,-97.81544494628906,1,78748,1.98,2020-07-22,7,2020
12355,29491367,425000.0,3.0,2174.0,3,8.0,2,17,1,-97.8720245361328,1,78749,1.98,2020-03-12,3,2020
12356,29483867,375000.0,3.0,2314.0,4,6.0,2,17,1,-97.86431121826172,1,78749,1.98,2018-04-14,4,2018
12357,29514076,293000.0,2.0,1501.0,3,3.333333333333333,1,14,1,-97.81590270996094,1,78748,1.98,2020-08-04,8,2020
12358,29486866,475000.0,2.0,1745.0,3,8.0,1,17,1,-97.86900329589844,1,78749,1.98,2020-09-16,9,2020
