,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear
9406,114405626,1450000.0,3.0,2860.0,4,4.333333333333333,2,14,1,-97.74647521972656,1,78704,1.98,2019-08-01,8,2019
9407,29382626,450000.0,1.5,960.0,2,4.666666666666667,1,14,1,-97.73192596435548,1,78702,1.98,2019-09-18,9,2019
9409,124720124,1895000.0,3.0,2509.0,4,4.333333333333333,2,14,1,-97.74748229980467,1,78704,1.98,2019-10-05,10,2019
9410,29460624,1225000.0,2.0,2486.0,3,4.333333333333333,1,14,1,-97.74454498291016,1,78704,1.98,2019-05-22,5,2019
9411,29461122,450000.0,2.0,1804.0,4,4.333333333333333,1,14,1,-97.73377990722656,1,78741,1.98,2019-10-31,10,2019
9418,29471934,1725000.0,4.0,2568.0,3,4.333333333333333,2,14,1,-97.75415802001952,1,78704,1.98,2019-07-12,7,2019
9420,29473115,750000.0,2.0,1530.0,4,4.333333333333333,1,14,1,-97.75465393066406,1,78704,1.98,2019-10-25,10,2019
9422,29459611,638500.0,2.0,1204.0,2,4.333333333333333,1,14,1,-97.7404327392578,1,78704,1.98,2019-06-11,6,2019
9424,29382610,219000.0,3.0,1798.0,6,4.666666666666667,1,14,1,-97.73101043701172,1,78702,1.98,2019-12-31,12,2019
9431,29459102,695000.0,2.0,1188.0,2,4.333333333333333,1,14,1,-97.75029754638672,1,78704,1.98,2019-01-31,1,2019
9434,2088149596,749900.0,5.0,2660.0,4,4.666666666666667,1,14,1,-97.72594451904295,1,78741,1.98,2019-08-23,8,2019
9438,29459592,890000.0,3.0,2300.0,4,4.333333333333333,2,14,1,-97.74181365966795,1,78704,1.98,2019-07-31,7,2019
9443,62604584,499900.0,2.0,1822.0,2,4.666666666666667,1,13,1,-97.75485229492188,1,78704,1.98,2019-05-30,5,2019
9444,29460581,629000.0,2.0,1269.0,2,4.333333333333333,1,14,1,-97.74073028564452,1,78704,1.98,2019-12-27,12,2019
9445,29471928,675000.0,2.0,1392.0,2,4.333333333333333,1,14,1,-97.75408172607422,1,78704,1.98,2019-01-08,1,2019
9448,29459574,1399000.0,3.0,2716.0,3,4.333333333333333,2,14,1,-97.74222564697266,1,78704,1.98,2019-05-28,5,2019
9453,29458924,1229000.0,3.0,2389.0,4,4.333333333333333,2,14,1,-97.74376678466795,1,78704,1.98,2019-09-24,9,2019
9456,29459063,1595000.0,4.0,3402.0,3,4.333333333333333,2,14,1,-97.73912048339844,1,78704,1.98,2019-04-02,4,2019
9459,29459059,589000.0,1.0,928.0,2,4.333333333333333,1,14,1,-97.73747253417967,1,78704,1.98,2019-04-22,4,2019
9461,29381558,565000.0,1.0,900.0,2,4.0,1,11,1,-97.72581481933594,1,78702,1.98,2019-12-06,12,2019
9462,29382557,695000.0,2.0,1699.0,4,4.666666666666667,1,14,1,-97.73241424560548,1,78702,1.98,2019-05-01,5,2019
9463,120898923,1350000.0,3.0,2225.0,3,4.666666666666667,3,13,1,-97.75448608398438,1,78704,1.98,2019-04-05,4,2019
9466,29460052,354900.0,2.0,1575.0,3,4.333333333333333,2,14,1,-97.75082397460938,1,78704,1.98,2019-01-26,1,2019
9479,29459534,1375000.0,3.0,3219.0,4,4.333333333333333,2,14,1,-97.739013671875,1,78704,1.98,2019-05-08,5,2019
9486,29460406,540000.0,2.0,1682.0,4,4.333333333333333,1,14,1,-97.74055480957033,1,78704,1.98,2019-12-19,12,2019
9489,29461024,969000.0,4.0,2412.0,4,4.333333333333333,2,14,1,-97.74261474609376,1,78704,1.98,2019-12-06,12,2019
9492,29460498,725000.0,2.0,1707.0,3,4.333333333333333,2,14,1,-97.74315643310548,1,78704,1.98,2019-06-07,6,2019
9493,29382522,415000.0,1.0,640.0,2,4.666666666666667,1,14,1,-97.7328872680664,1,78702,1.98,2019-08-28,8,2019
9496,29459401,1275000.0,2.0,2108.0,3,4.333333333333333,2,14,1,-97.74321746826172,1,78704,1.98,2019-11-26,11,2019
9498,29459513,1200000.0,3.0,2469.0,3,4.333333333333333,2,14,1,-97.74210357666016,1,78704,1.98,2019-08-06,8,2019
9507,29460393,499900.0,4.0,2670.0,5,4.333333333333333,1,14,1,-97.74050903320312,1,78704,1.98,2019-04-29,4,2019
9508,29459505,785000.0,2.0,1530.0,3,4.333333333333333,2,14,1,-97.74175262451172,1,78704,1.98,2019-06-06,6,2019
9517,29390912,379900.0,1.0,768.0,2,6.666666666666668,1,15,1,-97.71981811523438,1,78722,1.98,2019-10-25,10,2019
9518,29394400,380000.0,2.0,1388.0,3,6.666666666666668,1,15,1,-97.72116088867188,1,78722,1.98,2019-10-21,10,2019
9522,29396379,499999.0,2.0,1064.0,2,6.666666666666668,1,15,1,-97.71712493896484,1,78722,1.98,2019-04-24,4,2019
9523,29394874,380000.0,1.0,1440.0,3,6.666666666666668,2,15,1,-97.71215057373048,1,78722,1.98,2019-06-20,6,2019
9525,29394869,899500.0,3.0,2333.0,3,6.666666666666668,2,15,1,-97.71200561523438,1,78722,1.98,2019-11-25,11,2019
9526,29394366,416000.0,1.0,1100.0,2,6.666666666666668,1,15,1,-97.72209167480467,1,78722,1.98,2019-11-20,11,2019
9527,29394360,359000.0,1.0,1428.0,2,6.666666666666668,1,15,1,-97.7220458984375,1,78722,1.98,2019-06-27,6,2019
9529,29391983,585000.0,2.0,1920.0,3,6.666666666666668,1,15,1,-97.71866607666016,1,78722,1.98,2019-05-28,5,2019
9530,241931841,772000.0,3.0,2280.0,3,6.666666666666668,2,15,1,-97.71580505371094,1,78722,1.98,2019-12-12,12,2019
9532,29396320,585000.0,2.0,1290.0,3,6.666666666666668,1,15,1,-97.71755981445312,1,78722,1.98,2019-07-31,7,2019
9533,29394811,399900.0,1.0,1018.0,3,6.666666666666668,1,15,1,-97.71275329589844,1,78722,1.98,2019-10-11,10,2019
9534,29394809,475000.0,1.0,1369.0,3,6.666666666666668,1,15,1,-97.71241760253906,1,78722,1.98,2019-10-01,10,2019
9537,29394794,499500.0,2.0,1246.0,3,6.666666666666668,1,15,1,-97.71240234375,1,78722,1.98,2019-07-04,7,2019
9540,29394768,330000.0,1.0,728.0,2,6.666666666666668,1,15,1,-97.71110534667967,1,78722,1.98,2019-10-18,10,2019
9542,29396264,330000.0,1.0,776.0,2,6.666666666666668,1,15,1,-97.71843719482422,1,78722,1.98,2019-04-23,4,2019
9548,29394473,500000.0,1.0,1728.0,1,6.666666666666668,1,15,1,-97.72068786621094,1,78722,1.98,2019-06-28,6,2019
9551,29394708,450000.0,1.0,1067.0,2,6.666666666666668,1,15,1,-97.71305847167967,1,78722,1.98,2019-09-26,9,2019
9552,2082654704,514000.0,3.0,1604.0,3,6.666666666666668,2,15,1,-97.71192169189452,1,78722,1.98,2019-12-04,12,2019
9555,29393195,650000.0,2.0,1564.0,3,6.666666666666668,1,15,1,-97.7159194946289,1,78722,1.98,2019-12-06,12,2019
9558,29396189,391000.0,1.0,980.0,2,6.666666666666668,1,15,1,-97.7203369140625,1,78722,1.98,2019-12-31,12,2019
9560,29394668,625000.0,3.0,1356.0,3,6.666666666666668,1,15,1,-97.71440887451172,1,78722,1.98,2019-05-24,5,2019
9563,29394640,425000.0,1.0,1160.0,2,6.666666666666668,1,15,1,-97.71582794189452,1,78722,1.98,2019-05-31,5,2019
9565,83126626,795000.0,3.0,1904.0,3,6.666666666666668,2,15,1,-97.71866607666016,1,78722,1.98,2019-04-19,4,2019
9566,29394619,524900.0,2.0,1715.0,3,6.666666666666668,1,15,1,-97.71759033203124,1,78722,1.98,2019-05-13,5,2019
9568,29393111,745000.0,2.0,1800.0,3,6.666666666666668,1,15,1,-97.7184600830078,1,78722,1.98,2019-05-08,5,2019
9574,29392074,450000.0,2.0,2072.0,3,5.778694090331862,1,15,0,-97.71540069580078,0,78722,1.98,2019-05-16,5,2019
9575,145652456,379000.0,1.5,942.0,2,6.666666666666668,2,15,1,-97.7149887084961,1,78722,1.98,2019-09-17,9,2019
9580,29393053,569950.0,2.0,1393.0,2,6.666666666666668,1,15,1,-97.71963500976562,1,78722,1.98,2019-06-21,6,2019
9581,29394445,749000.0,3.0,1953.0,3,6.666666666666668,2,15,1,-97.72116088867188,1,78722,1.98,2019-08-23,8,2019
9582,2086124048,349900.0,2.0,844.0,2,6.666666666666668,1,15,1,-97.71819305419922,1,78722,1.98,2019-03-08,3,2019
9586,29392011,320000.0,1.0,960.0,3,6.666666666666668,1,15,1,-97.71427154541016,1,78722,1.98,2019-12-23,12,2019
9593,110539421,469000.0,3.0,1740.0,3,6.666666666666668,2,15,1,-97.69788360595705,1,78723,1.98,2019-03-08,3,2019
9597,80100901,799000.0,3.0,2710.0,4,6.666666666666668,2,15,1,-97.70448303222656,1,78723,1.98,2019-06-12,6,2019
9598,80101391,710000.0,3.0,2310.0,4,6.666666666666668,2,15,1,-97.70526123046876,1,78723,1.98,2019-07-11,7,2019
9606,2097074353,860000.0,3.0,2296.0,4,6.666666666666668,2,15,1,-97.69693756103516,1,78723,1.98,2019-07-31,7,2019
9607,241934833,489000.0,3.0,1650.0,3,6.666666666666668,2,15,1,-97.70635223388672,1,78723,1.98,2019-10-15,10,2019
9613,29392277,359000.0,2.0,1360.0,3,6.666666666666668,1,15,1,-97.70494079589844,1,78722,1.98,2019-03-26,3,2019
9614,83125308,699900.0,3.0,2122.0,3,6.666666666666668,2,15,1,-97.7005615234375,1,78723,1.98,2019-11-21,11,2019
9616,83125305,600000.0,3.0,1720.0,3,6.666666666666668,1,15,1,-97.70042419433594,1,78723,1.98,2019-03-25,3,2019
9618,125917800,849000.0,4.0,2282.0,3,6.666666666666668,3,15,1,-97.69815063476562,1,78723,1.98,2019-04-10,4,2019
9622,29392286,385000.0,2.0,1376.0,3,6.666666666666668,1,15,1,-97.70629119873048,1,78722,1.98,2019-01-10,1,2019
9624,124892281,477500.0,2.0,1560.0,3,5.0,2,15,1,-97.69636535644533,1,78723,1.98,2019-05-24,5,2019
9625,29392280,379900.0,1.0,916.0,3,6.666666666666668,1,15,1,-97.70533752441406,1,78722,1.98,2019-10-30,10,2019
9627,83125275,689000.0,3.0,2196.0,3,6.666666666666668,2,15,1,-97.70166778564452,1,78723,1.98,2019-05-29,5,2019
9629,80088763,785000.0,3.0,2710.0,4,6.666666666666668,2,15,1,-97.7040557861328,1,78723,1.98,2019-05-07,5,2019
9634,29392239,260000.0,1.0,778.0,2,6.666666666666668,1,15,1,-97.70475769042967,1,78722,1.98,2019-07-05,7,2019
9635,125105733,480000.0,2.0,1560.0,2,5.0,2,15,1,-97.69622039794922,1,78723,1.98,2019-03-25,3,2019
9636,29392224,275000.0,2.0,1312.0,4,6.666666666666668,1,15,1,-97.70719909667967,1,78722,1.98,2019-01-30,1,2019
9640,125915181,754500.0,3.0,2055.0,3,6.666666666666668,2,15,1,-97.69971466064452,1,78723,1.98,2019-10-01,10,2019
9644,29392459,420000.0,1.0,888.0,2,6.666666666666668,1,15,1,-97.69876861572266,1,78723,1.98,2019-06-04,6,2019
9648,144970137,539900.0,3.0,2194.0,3,5.0,2,15,1,-97.69528198242188,1,78723,1.98,2019-03-22,3,2019
9657,80099569,789000.0,3.0,2919.0,4,6.666666666666668,2,15,1,-97.7057647705078,1,78723,1.98,2019-02-22,2,2019
9659,29396564,499900.0,1.0,1800.0,3,6.666666666666668,1,15,1,-97.70932006835938,1,78722,1.98,2019-03-20,3,2019
9660,29390060,405000.0,2.0,836.0,3,6.666666666666668,1,15,1,-97.70372772216795,1,78702,1.98,2019-06-24,6,2019
9661,29391046,270000.0,2.0,2072.0,3,3.333333333333333,1,13,1,-97.69589233398438,1,78721,1.98,2019-10-31,10,2019
9664,29391035,285000.0,2.0,1872.0,4,3.333333333333333,1,13,1,-97.69621276855467,1,78721,1.98,2019-04-22,4,2019
9666,125808512,929000.0,5.0,3249.0,5,5.0,2,15,1,-97.69642639160156,1,78723,1.98,2019-08-27,8,2019
9668,2083080891,485000.0,2.0,1153.0,3,6.666666666666668,1,15,1,-97.72174072265624,1,78702,1.98,2019-12-17,12,2019
9669,29385387,560000.0,2.0,1578.0,3,5.0,1,11,1,-97.7143325805664,1,78702,1.98,2019-05-08,5,2019
9670,29388380,300000.0,2.0,1262.0,3,6.666666666666668,1,15,1,-97.72259521484376,1,78702,1.98,2019-08-22,8,2019
9675,64864346,575000.0,3.0,1750.0,3,6.666666666666668,3,15,1,-97.71283721923828,1,78702,1.98,2019-04-30,4,2019
9676,121654844,549000.0,3.0,1796.0,3,6.666666666666668,2,15,1,-97.72232055664062,1,78702,1.98,2019-06-27,6,2019
9680,29386831,389000.0,2.0,1423.0,3,5.333333333333333,1,14,1,-97.71279907226562,1,78702,1.98,2019-12-31,12,2019
9685,29387811,349000.0,1.0,526.0,0,5.0,1,11,1,-97.716552734375,1,78702,1.98,2019-12-16,12,2019
9687,251029306,660000.0,3.0,1736.0,3,6.666666666666668,2,15,1,-97.71824645996094,1,78702,1.98,2019-11-22,11,2019
9688,119623806,515900.0,3.0,1800.0,3,6.666666666666668,2,15,1,-97.71994018554688,1,78702,1.98,2019-02-28,2,2019
9692,29389772,540000.0,2.0,1305.0,3,6.666666666666668,1,15,1,-97.71223449707033,1,78702,1.98,2019-08-09,8,2019
9695,29388435,350000.0,1.0,800.0,2,6.666666666666668,1,15,1,-97.72012329101562,1,78702,1.98,2019-03-20,3,2019
9696,144234258,649000.0,3.0,1575.0,3,5.0,2,11,1,-97.71580505371094,1,78702,1.98,2019-05-13,5,2019
9697,125917752,935000.0,4.0,2318.0,4,6.666666666666668,2,15,1,-97.7142333984375,1,78702,1.98,2019-04-08,4,2019
9698,29389745,300000.0,2.0,1308.0,3,6.666666666666668,2,15,1,-97.71158599853516,1,78702,1.98,2019-04-10,4,2019
9706,29387710,600000.0,2.0,1179.0,3,5.0,1,11,1,-97.72005462646484,1,78702,1.98,2019-06-18,6,2019
9707,29389698,285000.0,2.0,1008.0,3,6.666666666666668,1,15,1,-97.71371459960938,1,78702,1.98,2019-08-01,8,2019
9709,29387686,675000.0,3.0,2053.0,4,5.0,2,11,1,-97.71868896484376,1,78702,1.98,2019-01-01,1,2019
9711,251029681,395000.0,2.0,899.0,3,6.666666666666668,1,15,1,-97.72222137451172,1,78702,1.98,2019-08-07,8,2019
9714,124843670,350000.0,1.0,630.0,2,6.666666666666668,1,15,1,-97.72087860107422,1,78702,1.98,2019-05-13,5,2019
9715,124841168,819000.0,3.0,2235.0,3,6.666666666666668,2,15,1,-97.72240447998048,1,78702,1.98,2019-01-17,1,2019
9719,121658636,435000.0,2.0,1012.0,2,6.666666666666668,2,15,1,-97.71813201904295,1,78702,1.98,2019-07-31,7,2019
9721,29389623,350000.0,2.0,960.0,2,6.666666666666668,2,15,1,-97.7143325805664,1,78702,1.98,2019-12-06,12,2019
9725,241934614,649000.0,3.0,1850.0,3,6.666666666666668,2,15,1,-97.712890625,1,78702,1.98,2019-04-05,4,2019
9728,124836610,535000.0,3.0,1886.0,3,6.666666666666668,2,15,1,-97.7229461669922,1,78702,1.98,2019-01-09,1,2019
9729,124844098,625000.0,3.0,1917.0,3,6.666666666666668,2,15,1,-97.71589660644533,1,78702,1.98,2019-03-07,3,2019
9730,29388426,515000.0,2.0,2216.0,3,6.666666666666668,1,15,1,-97.72245025634766,1,78702,1.98,2019-12-16,12,2019
9734,29389585,399999.0,1.0,960.0,3,6.666666666666668,1,15,1,-97.71485137939452,1,78702,1.98,2019-12-30,12,2019
9737,241934573,356000.0,2.0,874.0,2,6.666666666666668,2,15,1,-97.72077178955078,1,78702,1.98,2019-05-28,5,2019
9741,63835554,298000.0,0.0,654.0,2,6.666666666666668,1,15,1,-97.71595001220705,1,78702,1.98,2019-12-03,12,2019
9743,29388541,299997.0,2.0,1137.0,3,6.666666666666668,1,15,1,-97.71920013427734,1,78702,1.98,2019-06-04,6,2019
9746,89549030,470000.0,2.0,1543.0,3,6.666666666666668,2,15,1,-97.7183609008789,1,78702,1.98,2019-07-01,7,2019
9754,29388505,399500.0,1.0,1054.0,3,6.666666666666668,1,15,1,-97.71722412109376,1,78702,1.98,2019-10-14,10,2019
9777,29386487,325000.0,1.0,684.0,2,3.333333333333333,2,11,1,-97.6975555419922,1,78702,1.98,2019-08-13,8,2019
9787,29388760,274990.0,3.0,1380.0,3,3.333333333333333,2,13,1,-97.6965789794922,1,78721,1.98,2019-09-16,9,2019
9788,145655239,479900.0,3.0,1700.0,3,5.333333333333333,3,14,1,-97.70831298828124,1,78702,1.98,2019-10-29,10,2019
9794,89548677,639000.0,4.0,1969.0,3,5.333333333333333,2,14,1,-97.7029266357422,1,78702,1.98,2019-05-15,5,2019
9798,2084946649,485000.0,3.0,1254.0,2,3.333333333333333,2,11,1,-97.69842529296876,1,78702,1.98,2019-05-23,5,2019
9799,29388640,365000.0,2.0,1344.0,3,5.333333333333333,1,14,1,-97.70542907714844,1,78702,1.98,2019-03-28,3,2019
9803,29388622,484000.0,3.0,1680.0,3,5.333333333333333,2,14,1,-97.7044906616211,1,78702,1.98,2019-09-12,9,2019
9804,29388619,389900.0,1.0,990.0,3,5.333333333333333,1,14,1,-97.70504760742188,1,78702,1.98,2019-02-12,2,2019
9806,64637116,367000.0,2.0,1083.0,3,5.333333333333333,1,14,1,-97.70600128173828,1,78702,1.98,2019-12-06,12,2019
9809,29391103,395000.0,1.0,970.0,2,3.333333333333333,1,13,1,-97.69654083251952,1,78721,1.98,2019-07-09,7,2019
9812,29390066,575000.0,2.0,1754.0,3,6.666666666666668,1,15,1,-97.70469665527344,1,78702,1.98,2019-07-27,7,2019
9814,29390040,449990.0,2.5,2155.0,3,6.666666666666668,2,15,1,-97.7037582397461,1,78702,1.98,2019-01-26,1,2019
9816,29390036,600000.0,3.0,1725.0,3,6.666666666666668,2,15,1,-97.703125,1,78702,1.98,2019-03-13,3,2019
9817,29390033,569000.0,2.0,1315.0,3,6.666666666666668,1,15,1,-97.70347595214844,1,78702,1.98,2019-12-12,12,2019
9818,29390024,519900.0,2.0,2373.0,4,6.666666666666668,1,15,1,-97.70455932617188,1,78702,1.98,2019-09-09,9,2019
9819,29386524,325000.0,1.0,744.0,2,3.333333333333333,1,11,1,-97.6982192993164,1,78721,1.98,2019-02-21,2,2019
9821,29391023,300000.0,1.0,960.0,3,3.333333333333333,1,13,1,-97.6958465576172,1,78721,1.98,2019-05-23,5,2019
9822,29390019,465000.0,2.0,1608.0,4,6.666666666666668,2,15,1,-97.7039794921875,1,78702,1.98,2019-07-12,7,2019
9826,64542947,185000.0,0.0,1344.0,0,5.333333333333333,1,14,1,-97.7073974609375,1,78702,1.98,2019-02-20,2,2019
9831,145658494,439000.0,3.0,1685.0,3,3.333333333333333,2,13,1,-97.67769622802734,1,78721,1.98,2019-05-24,5,2019
9833,29388914,329000.0,1.0,884.0,2,3.333333333333333,1,13,1,-97.6871337890625,1,78721,1.98,2019-04-11,4,2019
9834,29391492,299900.0,1.0,1020.0,3,3.6666666666666665,1,14,1,-97.67620086669922,1,78721,1.98,2019-05-14,5,2019
9836,29388907,310000.0,1.0,1040.0,3,3.333333333333333,1,13,1,-97.6874542236328,1,78721,1.98,2019-09-23,9,2019
9837,29387907,244000.0,1.0,624.0,2,3.0,1,11,1,-97.68881225585938,1,78721,1.98,2019-01-02,1,2019
9839,29388901,365000.0,1.0,834.0,2,3.333333333333333,1,13,1,-97.68509674072266,1,78721,1.98,2019-03-25,3,2019
9840,29391487,195000.0,1.0,960.0,3,3.6666666666666665,1,14,1,-97.67601013183594,1,78721,1.98,2019-02-26,2,2019
9841,29391393,360000.0,2.0,1832.0,6,3.333333333333333,1,13,1,-97.68331146240234,1,78721,1.98,2019-11-27,11,2019
9843,29388882,230000.0,1.0,624.0,2,3.333333333333333,1,13,1,-97.68689727783205,1,78721,1.98,2019-08-29,8,2019
9851,29388856,419900.0,3.0,1428.0,3,3.333333333333333,2,13,1,-97.68384552001952,1,78721,1.98,2019-12-30,12,2019
9853,29391353,319000.0,1.0,1103.0,4,3.333333333333333,1,13,1,-97.68302154541016,1,78721,1.98,2019-06-17,6,2019
9854,29390349,300000.0,2.0,1112.0,3,3.6666666666666665,1,14,1,-97.6785888671875,1,78721,1.98,2019-04-18,4,2019
9862,29393338,148500.0,2.0,1672.0,3,3.0,2,15,1,-97.67642211914062,1,78723,1.98,2019-10-31,10,2019
9864,29388835,189900.0,0.0,1244.0,3,3.333333333333333,1,13,1,-97.68653106689452,1,78721,1.98,2019-03-01,3,2019
9882,29390307,305000.0,2.0,1176.0,3,3.6666666666666665,1,14,1,-97.6790008544922,1,78721,1.98,2019-04-09,4,2019
9883,29387980,199900.0,1.0,748.0,3,3.0,1,11,1,-97.6859359741211,1,78721,1.98,2019-11-15,11,2019
9886,29392803,229900.0,2.0,1222.0,3,3.333333333333333,1,13,1,-97.68036651611328,1,78721,1.98,2019-10-25,10,2019
9889,29391476,315000.0,2.0,1336.0,3,3.6666666666666665,1,14,1,-97.67750549316406,1,78721,1.98,2019-05-31,5,2019
9894,80093790,159900.0,3.0,1781.0,3,3.0,2,15,1,-97.6689224243164,1,78723,1.98,2019-07-15,7,2019
9897,29396783,399000.0,2.0,1325.0,3,3.0,1,15,1,-97.67799377441406,1,78723,1.98,2019-09-03,9,2019
9906,29392771,79000.0,1.0,864.0,3,3.333333333333333,1,13,1,-97.68128967285156,1,78721,1.98,2019-07-29,7,2019
9913,29391264,359000.0,2.0,1156.0,3,3.333333333333333,1,13,1,-97.69005584716795,1,78721,1.98,2019-10-31,10,2019
9917,29392758,439900.0,2.0,1352.0,3,3.333333333333333,1,13,1,-97.68131256103516,1,78721,1.98,2019-12-24,12,2019
9920,64587752,275000.0,0.0,1643.0,1,3.0,1,11,1,-97.68335723876952,1,78721,1.98,2019-11-27,11,2019
9923,29392748,160000.0,2.0,840.0,2,3.333333333333333,1,13,1,-97.67974090576172,1,78721,1.98,2019-11-25,11,2019
9936,29392497,410000.0,2.0,1352.0,3,3.333333333333333,1,13,1,-97.68781280517578,1,78721,1.98,2019-07-31,7,2019
9938,2091533727,309990.0,1.0,1172.0,3,3.0,1,11,1,-97.68697357177734,1,78721,1.98,2019-04-15,4,2019
9939,29395227,469900.0,2.0,1779.0,4,3.0,1,15,1,-97.6746063232422,1,78723,1.98,2019-06-07,6,2019
9940,29390226,250000.0,1.0,624.0,2,3.333333333333333,1,13,1,-97.69120025634766,1,78721,1.98,2019-08-05,8,2019
9941,29390225,260000.0,0.0,6621.0,2,3.333333333333333,1,13,1,-97.69123840332033,1,78721,1.98,2019-08-29,8,2019
9943,29395222,295000.0,2.0,1325.0,3,3.0,1,15,1,-97.67407989501952,1,78723,1.98,2019-04-03,4,2019
9951,29392713,292999.0,1.0,960.0,3,3.333333333333333,1,13,1,-97.68212890625,1,78721,1.98,2019-03-07,3,2019
9953,29392710,350000.0,1.0,1183.0,3,3.333333333333333,1,13,1,-97.6825714111328,1,78721,1.98,2019-11-25,11,2019
9955,80096208,419000.0,2.0,1374.0,3,3.333333333333333,1,13,1,-97.68478393554688,1,78721,1.98,2019-06-04,6,2019
9957,29395208,399900.0,2.0,1392.0,3,3.0,1,15,1,-97.6755142211914,1,78723,1.98,2019-02-28,2,2019
9961,64660702,399000.0,3.0,1634.0,3,3.333333333333333,2,13,1,-97.68917846679688,1,78721,1.98,2019-07-05,7,2019
9965,29395194,381000.0,2.0,1213.0,3,3.0,1,15,1,-97.67517852783205,1,78723,1.98,2019-05-10,5,2019
9966,29392693,315000.0,1.0,810.0,3,3.333333333333333,1,13,1,-97.68031311035156,1,78721,1.98,2019-03-26,3,2019
9971,29392686,515000.0,3.0,1860.0,3,3.333333333333333,1,13,1,-97.6793212890625,1,78721,1.98,2019-07-22,7,2019
9973,29388941,299900.0,1.0,720.0,2,3.0,1,11,1,-97.6849136352539,1,78721,1.98,2019-11-13,11,2019
9977,29396679,335000.0,2.0,1247.0,3,3.0,1,15,1,-97.67630004882812,1,78723,1.98,2019-04-19,4,2019
9988,2088544164,409900.0,3.0,1819.0,3,3.0,1,11,1,-97.6814422607422,1,78721,1.98,2019-02-09,2,2019
9991,29392663,92143.0,1.0,966.0,2,3.333333333333333,1,13,1,-97.68423461914062,1,78721,1.98,2019-05-03,5,2019
9998,29388153,449990.0,2.0,1378.0,4,3.6666666666666665,1,14,1,-97.67936706542967,1,78721,1.98,2019-03-25,3,2019
10001,29386651,270000.0,2.0,1364.0,3,3.333333333333333,1,11,1,-97.6924057006836,1,78721,1.98,2019-11-14,11,2019
10005,29395142,399900.0,2.0,1664.0,3,3.0,1,15,1,-97.67321014404295,1,78723,1.98,2019-01-19,1,2019
10006,29391141,430000.0,2.0,1096.0,0,3.333333333333333,2,13,1,-97.69207763671876,1,78721,1.98,2019-12-02,12,2019
10008,29387934,620000.0,0.0,864.0,2,3.0,1,11,1,-97.68826293945312,1,78721,1.98,2019-06-10,6,2019
10011,29388135,219000.0,1.0,576.0,2,3.6666666666666665,2,14,1,-97.6801528930664,1,78721,1.98,2019-06-21,6,2019
10014,144240133,519900.0,4.0,1751.0,3,3.333333333333333,2,13,1,-97.68092346191406,1,78721,1.98,2019-05-31,5,2019
10021,29395122,375000.0,2.0,1375.0,4,3.0,1,15,1,-97.67135620117188,1,78723,1.98,2019-06-11,6,2019
10023,29387112,394700.0,2.0,1210.0,3,3.0,1,11,1,-97.6817398071289,1,78721,1.98,2019-12-16,12,2019
10029,29387099,425000.0,3.0,2127.0,4,3.0,2,11,1,-97.68299865722656,1,78721,1.98,2019-05-31,5,2019
10032,29388090,259900.0,2.0,1158.0,3,3.0,1,11,1,-97.6872329711914,1,78721,1.98,2019-06-04,6,2019
10038,29387073,385000.0,1.0,1556.0,2,3.0,2,11,1,-97.68545532226562,1,78721,1.98,2019-12-20,12,2019
10039,64808402,399500.0,2.0,1550.0,3,5.0,1,15,1,-97.68527221679688,1,78723,1.98,2019-10-28,10,2019
10044,29392570,350000.0,3.0,1100.0,2,3.333333333333333,2,13,1,-97.68523406982422,1,78721,1.98,2019-12-20,12,2019
10046,29392566,265000.0,1.0,1476.0,4,3.333333333333333,2,13,1,-97.68477630615234,1,78721,1.98,2019-05-31,5,2019
10051,29387051,250000.0,1.0,788.0,2,3.0,1,11,1,-97.6851043701172,1,78721,1.98,2019-06-06,6,2019
10052,29387049,339000.0,3.0,1544.0,3,3.0,1,11,1,-97.68507385253906,1,78721,1.98,2019-05-23,5,2019
10053,29387046,236000.0,3.0,1160.0,3,3.0,1,11,1,-97.68043518066406,1,78721,1.98,2019-04-11,4,2019
10055,29392544,499950.0,3.0,1873.0,4,3.333333333333333,1,13,1,-97.68580627441406,1,78721,1.98,2019-06-03,6,2019
10058,2088023537,365000.0,1.0,826.0,1,3.333333333333333,1,13,1,-97.6823959350586,1,78721,1.98,2019-08-22,8,2019
10061,29391531,430650.0,2.0,1305.0,3,3.6666666666666665,1,14,1,-97.6760482788086,1,78721,1.98,2019-04-11,4,2019
10064,29392527,290000.0,1.0,864.0,3,3.333333333333333,1,13,1,-97.68647003173828,1,78721,1.98,2019-02-12,2,2019
10073,2088544010,399900.0,3.0,1731.0,3,3.0,1,11,1,-97.68140411376952,1,78721,1.98,2019-03-01,3,2019
