,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,propertyTaxRate,yearBuilt,latest_saledate,latest_salemonth,latest_saleyear
422,249891249,390000.0,2.0,1916.0,3,3.6666666666666665,1,12,1,-97.71544647216795,1,3.2,30.158916473388672,6141.0,26,1,78744,1.98,2017,2020-12-04,12,2020
424,29368546,475000.0,2.0,2538.0,3,7.0,1,16,1,-97.85620880126952,1,1.7,30.421497344970703,9278.0,28,4,78726,1.98,1999,2020-11-13,11,2020
429,29376426,489000.0,4.0,2635.0,5,8.0,2,15,1,-97.82620239257812,1,1.3,30.44259262084961,10062.0,40,1,78726,1.98,1989,2020-01-30,1,2020
430,29363428,765000.0,4.0,3574.0,4,7.0,2,17,1,-97.80449676513672,1,3.6,30.39285659790039,10628.0,39,5,78750,1.98,1996,2020-08-11,8,2020
433,251030097,289900.0,2.0,1580.0,3,3.6666666666666665,1,12,1,-97.64429473876952,1,1.2,30.41496086120605,5401.0,31,1,78660,1.98,2017,2020-09-16,9,2020
434,29459837,52500.0,2.0,1405.0,3,3.0,1,13,1,-97.58329010009766,1,1.7666666666666666,30.246564865112305,5662.0,49,5,78725,1.98,1996,2020-12-18,12,2020
437,29396879,412900.0,3.0,2837.0,4,3.6666666666666665,2,11,2,-97.64351654052734,1,3.0,30.291004180908203,6490.0,1,5,78724,1.98,2017,2020-02-05,2,2020
438,29368531,550000.0,4.0,3379.0,4,7.0,2,16,1,-97.85643005371094,1,1.6333333333333335,30.41954040527344,18730.8,15,1,78726,1.98,1990,2020-03-31,3,2020
441,29375925,768000.0,3.0,2826.0,4,8.666666666666666,1,16,1,-97.7961654663086,0,0.9,30.44138145446777,13939.2,39,3,78750,1.98,1976,2020-07-07,7,2020
443,2079519189,263990.0,2.0,1863.0,4,3.0,1,13,1,-97.5855484008789,1,1.8333333333333333,30.23150062561035,7405.0,3,2,78725,1.98,2020,2020-10-21,10,2020
446,249891244,439900.0,4.0,2942.0,4,3.6666666666666665,2,12,1,-97.71561431884766,1,3.1333333333333333,30.159822463989247,7840.0,40,1,78744,1.98,2017,2020-12-01,12,2020
449,249912947,390000.0,3.0,2874.0,4,3.0,2,14,1,-97.6373062133789,0,1.3333333333333333,30.4100284576416,11325.6,15,2,78660,1.98,2017,2020-10-02,10,2020
450,29395366,299000.0,3.0,1531.0,4,3.6666666666666665,1,14,1,-97.66132354736328,1,2.466666666666667,30.289735794067383,6534.0,33,3,78724,1.98,1984,2020-12-10,12,2020
451,88023347,470000.0,3.0,2792.0,3,8.333333333333334,2,16,1,-97.79075622558594,1,1.7666666666666666,30.4970703125,7492.0,70,10,78717,2.21,2004,2020-06-22,6,2020
454,29348387,3495000.0,4.0,4496.0,3,9.0,2,15,0,-97.79971313476562,0,2.5,30.34600830078125,11325.6,63,4,78746,1.98,1997,2020-05-06,5,2020
456,251032578,299990.0,2.0,1695.0,3,2.6666666666666665,1,14,1,-97.6554718017578,1,1.7666666666666668,30.43364906311035,5314.0,20,1,78660,1.98,2017,2020-06-29,6,2020
460,83830838,1399999.0,6.0,6698.0,6,8.333333333333334,3,17,1,-97.91878509521484,1,2.733333333333333,30.34847068786621,58370.4,40,3,78732,1.98,2004,2020-03-23,3,2020
461,70992346,375000.0,3.0,1985.0,3,8.333333333333334,2,16,1,-97.79542541503906,1,1.7999999999999998,30.49666786193848,8537.0,22,3,78717,2.21,2006,2020-03-31,3,2020
462,89550899,649900.0,3.0,3058.0,4,8.666666666666666,1,17,1,-97.90381622314452,1,2.566666666666667,30.349687576293945,10105.0,40,1,78732,1.98,2010,2020-03-31,3,2020
464,29374423,849000.0,3.0,3205.0,4,8.666666666666666,2,16,1,-97.80229949951172,0,1.0,30.43739891052246,21344.4,36,2,78750,1.98,1976,2020-04-17,4,2020
465,29368568,559900.0,5.0,3522.0,5,7.0,1,16,1,-97.85759735107422,1,1.7333333333333332,30.42145919799805,9757.0,39,2,78726,1.98,1999,2020-12-13,12,2020
468,29358926,915000.0,3.0,3078.0,4,7.0,2,17,1,-97.7957000732422,1,2.733333333333333,30.37439155578613,11325.6,40,2,78750,1.98,1982,2020-11-24,11,2020
469,249891240,375000.0,2.0,1976.0,3,3.6666666666666665,1,12,1,-97.71625518798828,1,3.1333333333333333,30.15945625305176,6011.0,28,1,78744,1.98,2017,2020-06-29,6,2020
475,29374422,399500.0,3.0,2537.0,4,8.666666666666666,1,16,1,-97.80245208740234,0,1.0,30.437091827392567,14810.4,26,4,78750,1.98,1979,2020-05-15,5,2020
477,83818357,257900.0,2.0,1347.0,3,3.6666666666666665,1,11,2,-97.63250732421876,1,3.1666666666666665,30.274185180664062,6229.0,59,2,78724,1.98,2007,2020-07-27,7,2020
479,29351423,465900.0,4.0,2848.0,3,7.0,2,16,1,-97.79283142089844,1,3.4,30.35234260559082,10628.0,56,9,78731,1.98,1984,2020-03-24,3,2020
486,29372422,550000.0,2.0,2220.0,3,8.666666666666666,1,16,1,-97.79794311523438,0,1.1666666666666667,30.43033790588379,10628.0,86,1,78750,1.98,1985,2020-07-20,7,2020
490,145657233,349900.0,3.0,1844.0,3,3.6666666666666665,2,12,1,-97.72315216064452,1,3.0666666666666664,30.16329002380371,6272.0,24,1,78744,1.98,2015,2020-04-08,4,2020
491,55299488,719900.0,4.0,3371.0,4,8.0,1,15,0,-97.95619201660156,0,2.8,30.178998947143555,57934.8,40,1,78737,2.01,2001,2020-06-30,6,2020
492,70992340,209495.0,3.0,2126.0,3,8.333333333333334,2,16,1,-97.7945327758789,1,1.7999999999999998,30.496109008789062,7971.0,62,6,78717,2.21,2006,2020-07-31,7,2020
494,70345723,214900.0,3.0,1569.0,3,3.0,2,13,1,-97.59159088134766,1,1.7666666666666666,30.23193168640137,4675.0,21,3,78725,1.98,2005,2020-05-29,5,2020
495,70336899,1045000.0,4.0,3883.0,5,5.666666666666668,2,16,1,-97.87673950195312,1,5.7333333333333325,30.295921325683604,12196.8,124,2,78735,1.98,2009,2020-10-02,10,2020
499,125750185,3950000.0,5.0,4200.0,4,9.0,1,15,0,-97.81201934814452,0,2.0,30.321430206298828,47480.4,1,8,78746,1.98,2018,2020-12-30,12,2020
501,145656729,328000.0,3.0,1891.0,3,3.6666666666666665,2,12,1,-97.69621276855467,1,2.9333333333333336,30.17609214782715,6995.0,51,3,78744,1.98,2016,2020-09-04,9,2020
502,2077718915,525000.0,3.0,1953.0,3,7.0,1,16,1,-97.8441925048828,1,0.9,30.39945983886719,8363.0,35,1,78726,1.98,2016,2020-11-09,11,2020
503,70348219,485000.0,2.0,2255.0,3,8.333333333333334,1,17,1,-97.89220428466795,1,2.6,30.349781036376964,11325.6,25,6,78732,1.98,2006,2020-12-21,12,2020
508,202190487,539000.0,4.0,2852.0,4,6.666666666666668,1,19,1,-97.9789810180664,1,6.7,30.12944030761719,65340.0,35,4,78619,2.01,2016,2020-09-11,9,2020
514,64543920,730000.0,3.0,2878.0,4,8.666666666666666,1,16,1,-97.8195571899414,0,1.6333333333333335,30.44809341430664,22215.6,19,14,78726,1.98,1957,2020-02-29,2,2020
515,202152984,519900.0,4.0,3181.0,4,8.0,1,15,0,-97.99333953857422,0,0.5,30.17479705810547,15681.6,1,1,78737,2.01,2015,2020-03-09,3,2020
517,29368502,329000.0,4.0,3071.0,4,7.0,1,16,1,-97.85973358154295,1,1.8,30.41972732543945,11761.2,40,4,78726,1.98,1989,2020-09-04,9,2020
518,111372345,298500.0,2.0,1891.0,3,3.6666666666666665,1,11,2,-97.62425231933594,1,2.9,30.279163360595703,8319.0,32,2,78724,1.98,2014,2020-10-26,10,2020
519,251030534,278000.0,2.0,1535.0,3,3.6666666666666665,1,12,1,-97.64420318603516,1,1.2,30.413928985595703,12196.8,28,3,78660,1.98,2017,2020-04-07,4,2020
523,29344861,1290000.0,3.0,2500.0,3,9.0,2,15,0,-97.81659698486328,0,2.25,30.33665657043457,8363.0,63,12,78746,1.98,1985,2020-07-31,7,2020
527,80084981,390000.0,3.0,2739.0,4,8.0,2,15,0,-97.99765014648438,0,0.4,30.17169189453125,11761.2,35,15,78737,2.01,2006,2020-09-11,9,2020
528,70326844,325000.0,3.0,2192.0,3,3.6666666666666665,2,11,2,-97.6422882080078,1,2.9333333333333336,30.29350280761719,5662.0,30,7,78724,1.98,2007,2020-03-25,3,2020
532,70336895,1295000.0,5.0,4183.0,5,5.666666666666668,2,16,1,-97.8759536743164,1,5.7,30.296239852905284,12632.4,74,1,78735,1.98,2008,2020-11-16,11,2020
541,29377417,755000.0,4.0,3149.0,5,8.666666666666666,2,16,1,-97.81077575683594,0,1.1333333333333333,30.44447135925293,13068.0,36,2,78750,1.98,1983,2020-08-20,8,2020
542,83124822,589000.0,4.0,3818.0,4,8.333333333333334,2,17,1,-97.90909576416016,1,2.8000000000000003,30.340538024902344,11325.6,76,8,78732,1.98,2011,2020-09-30,9,2020
546,29363410,750000.0,3.0,2844.0,3,7.0,1,17,1,-97.80248260498048,1,3.466666666666667,30.393129348754886,10497.0,75,2,78750,1.98,1993,2020-07-17,7,2020
547,2099325819,514900.0,4.0,3051.0,4,7.666666666666668,1,14,1,-97.78945922851562,1,3.1333333333333333,30.48480987548828,7448.0,75,2,78717,2.21,2015,2020-10-30,10,2020
551,83815821,525000.0,3.0,2958.0,5,8.333333333333334,2,17,1,-97.90824127197266,1,2.733333333333333,30.34259605407715,8929.0,38,2,78732,1.98,2009,2020-01-29,1,2020
553,29461309,204400.0,2.0,1539.0,4,3.0,1,13,1,-97.58624267578124,1,1.6666666666666667,30.24096488952637,5445.0,22,4,78725,1.98,1986,2020-02-21,2,2020
556,70336894,1300000.0,5.0,4129.0,5,5.666666666666668,2,16,1,-97.8759765625,1,5.7,30.29595375061035,13939.2,90,1,78735,1.98,2010,2020-07-07,7,2020
558,29351909,999900.0,5.0,3277.0,4,7.0,1,16,1,-97.83877563476562,1,2.1666666666666665,30.36137962341309,43560.0,85,1,78730,1.98,1996,2020-05-28,5,2020
559,29439010,315000.0,3.0,2257.0,3,3.0,2,14,1,-97.64604949951172,0,0.9333333333333332,30.4066104888916,8407.0,34,1,78753,1.98,1988,2020-11-11,11,2020
561,28594363,415000.0,2.0,2234.0,3,8.0,1,15,0,-97.96988677978516,0,3.0,30.14106750488281,81021.6,32,2,78737,2.01,1994,2020-12-21,12,2020
563,124843201,350000.0,3.0,1789.0,3,3.6666666666666665,2,12,1,-97.69400787353516,1,2.9666666666666663,30.174867630004886,5662.0,23,3,78744,1.98,2016,2020-05-11,5,2020
565,111969317,420000.0,3.0,2654.0,4,8.333333333333334,2,16,1,-97.79603576660156,1,2.2,30.48973846435547,5227.0,24,2,78717,2.21,2012,2020-07-13,7,2020
568,89551842,4995000.0,7.0,6800.0,4,9.0,2,15,0,-97.81272888183594,0,2.15,30.33677291870117,82764.0,51,1,78746,1.98,2008,2020-07-31,7,2020
570,111372822,244000.0,2.0,1710.0,3,3.6666666666666665,1,11,2,-97.62339782714844,1,2.9333333333333336,30.27876281738281,8407.0,26,1,78724,1.98,2014,2020-01-31,1,2020
573,119620477,569000.0,3.0,3468.0,4,8.0,2,15,0,-97.99436950683594,0,0.9,30.165699005126964,16988.4,112,5,78737,2.01,2017,2020-10-06,10,2020
575,70992316,375000.0,3.0,2236.0,4,8.333333333333334,2,16,1,-97.79454040527344,1,1.9,30.49448776245117,10193.0,80,1,78717,2.21,2007,2020-05-20,5,2020
577,29351905,1075000.0,4.0,4688.0,4,7.0,2,16,1,-97.83341217041016,1,2.1333333333333333,30.361438751220703,53143.2,119,5,78730,1.98,2000,2020-09-15,9,2020
578,83817317,214900.0,2.0,1203.0,3,3.6666666666666665,1,11,2,-97.62955474853516,1,2.833333333333333,30.280479431152344,5937.0,36,3,78724,1.98,2012,2020-05-22,5,2020
579,70352389,395000.0,2.0,1862.0,3,8.333333333333334,1,17,1,-97.8930892944336,1,2.6,30.34956359863281,8407.0,38,11,78732,1.98,2007,2020-11-06,11,2020
580,29372413,600000.0,3.0,3200.0,4,8.666666666666666,2,16,1,-97.79704284667967,0,1.2,30.429636001586925,9452.0,101,4,78750,1.98,1989,2020-08-07,8,2020
581,29344839,1600000.0,5.0,4385.0,5,9.0,2,15,0,-97.80902862548828,0,2.05,30.338045120239247,17859.6,34,2,78746,1.98,1997,2020-09-21,9,2020
582,119620476,679000.0,3.0,3151.0,4,8.0,1,15,0,-97.99944305419922,0,0.8,30.165834426879886,16988.4,49,1,78737,2.01,2020,2020-09-04,9,2020
583,29462690,200000.0,3.0,1467.0,3,3.0,2,13,1,-97.5901336669922,1,1.8,30.231037139892567,6359.0,1,4,78725,1.98,2001,2020-04-16,4,2020
585,29351902,1190000.0,5.0,3870.0,4,7.0,2,16,1,-97.83401489257812,1,2.2,30.36055374145508,49222.8,62,2,78730,1.98,2000,2020-07-15,7,2020
588,29343832,490000.0,2.0,2081.0,4,8.0,1,14,0,-97.87464904785156,0,3.9333333333333336,30.33307838439941,30056.4,29,1,78733,1.98,1962,2020-12-07,12,2020
591,29470178,130000.0,3.0,2350.0,3,3.6666666666666665,1,12,1,-97.6904296875,1,3.9,30.160104751586925,15245.999999999998,54,12,78719,1.98,2019,2020-06-04,6,2020
592,29464189,122000.0,3.0,2035.0,3,3.0,2,13,1,-97.59033966064452,1,1.8,30.22990226745605,6490.0,37,8,78725,1.98,2000,2020-02-27,2,2020
593,29395310,247000.0,2.0,1199.0,3,3.6666666666666665,1,14,1,-97.66114044189452,1,2.466666666666667,30.288488388061523,7230.0,12,2,78724,1.98,1972,2020-11-06,11,2020
595,79981802,169000.0,2.0,928.0,3,3.0,1,13,1,-97.57996368408205,1,1.9,30.24202537536621,5880.0,10,1,78725,1.98,2008,2020-05-29,5,2020
601,29344833,1375000.0,5.0,3711.0,4,9.0,2,15,0,-97.81046295166016,0,2.1,30.33674621582031,23086.800000000007,36,1,78746,1.98,1997,2020-03-31,3,2020
602,83816303,230000.0,2.0,1442.0,3,3.6666666666666665,1,11,2,-97.6308135986328,1,3.0,30.276567459106445,5880.0,11,1,78724,1.98,2007,2020-03-12,3,2020
603,29353898,855000.0,3.0,3193.0,4,7.0,2,16,1,-97.78648376464844,1,1.866666666666667,30.362150192260746,22651.2,36,2,78731,1.98,1981,2020-07-13,7,2020
606,58300408,714900.0,4.0,4200.0,5,8.0,2,15,1,-97.81594848632812,1,1.1666666666666667,30.43845367431641,10149.0,49,1,78726,1.98,1999,2020-03-20,3,2020
609,58298397,459500.0,2.0,1904.0,3,7.0,2,17,1,-97.79056549072266,1,2.4,30.371116638183604,4282.0,49,4,78750,1.98,1978,2020-02-18,2,2020
612,29565906,339500.0,2.0,1398.0,3,6.0,1,14,1,-97.7983856201172,1,0.4333333333333333,30.45294952392578,8015.0,22,3,78750,2.21,1976,2020-11-12,11,2020
614,64744302,1374900.0,5.0,5162.0,5,8.333333333333334,2,17,1,-97.90940856933594,1,2.6666666666666665,30.38154983520508,59241.60000000001,39,1,78732,1.98,2003,2020-04-06,4,2020
615,29462679,238000.0,2.0,1737.0,3,3.0,1,13,1,-97.58999633789062,1,1.7666666666666666,30.232126235961925,5227.0,28,4,78725,1.98,2000,2020-08-18,8,2020
617,202161475,774999.0,4.0,3809.0,5,7.0,1,16,1,-97.93881225585938,1,6.033333333333334,30.16541290283203,17859.6,65,4,78737,2.01,2012,2020-10-01,10,2020
633,29469933,200000.0,2.0,1201.0,3,3.0,1,14,1,-97.65023040771484,1,1.6333333333333335,30.16149139404297,9321.0,28,1,78617,1.98,1996,2020-07-30,7,2020
635,29396799,409000.0,3.0,1867.0,3,3.6666666666666665,2,14,1,-97.66019439697266,1,2.5,30.29035568237305,12196.8,27,1,78724,1.98,1987,2020-09-14,9,2020
636,29363396,755000.0,3.0,3029.0,4,7.0,1,17,1,-97.80493927001952,1,3.633333333333333,30.39249038696289,11761.2,79,4,78750,1.98,1996,2020-06-19,6,2020
644,83833429,199800.0,2.0,1355.0,3,3.0,1,14,1,-97.63848114013672,1,1.2666666666666668,30.15996170043945,6054.0,18,4,78617,1.98,2013,2020-05-27,5,2020
646,303835965,680000.0,4.0,3809.0,4,7.0,1,16,1,-97.9850082397461,1,4.933333333333334,30.12990379333496,82764.0,73,2,78619,2.01,2019,2020-08-28,8,2020
649,29376401,439900.0,4.0,3756.0,4,8.0,2,15,1,-97.81719970703124,1,1.1333333333333335,30.43892478942871,8537.0,8,6,78726,1.98,1998,2020-04-02,4,2020
650,83830871,945000.0,4.0,4313.0,5,8.666666666666666,2,17,1,-97.9024429321289,1,2.6333333333333333,30.34783935546875,14374.8,51,2,78732,1.98,2006,2020-08-31,8,2020
651,145656091,238000.0,2.0,1652.0,3,3.0,1,13,1,-97.5765380859375,1,2.066666666666667,30.239734649658203,5749.0,27,1,78725,1.98,2015,2020-05-15,5,2020
654,29470429,205000.0,2.0,1162.0,3,3.0,1,14,1,-97.64627838134766,1,1.4333333333333331,30.157978057861328,6621.0,13,1,78617,1.98,2001,2020-06-19,6,2020
655,29385797,230000.0,2.0,1628.0,3,3.6666666666666665,1,11,2,-97.6275405883789,1,3.733333333333333,30.26312828063965,12196.8,20,2,78725,1.98,1998,2020-04-28,4,2020
656,111961964,490000.0,3.0,2973.0,4,7.0,1,16,1,-97.98401641845705,1,3.3000000000000003,30.17000389099121,10890.0,80,1,78737,2.01,2010,2020-09-01,9,2020
657,241933147,465000.0,3.0,3105.0,5,3.6666666666666665,2,12,1,-97.71991729736328,1,3.1333333333333333,30.16046142578125,12196.8,39,1,78744,1.98,2016,2020-03-30,3,2020
658,120896481,675900.0,4.0,3563.0,4,8.333333333333334,2,17,1,-97.90538024902344,1,2.6666666666666665,30.34417724609375,11325.6,59,2,78732,1.98,2012,2020-09-15,9,2020
661,70352288,1500000.0,7.0,5934.0,5,8.333333333333334,2,17,1,-97.9218978881836,1,3.0333333333333337,30.342979431152344,37897.2,10,2,78732,1.98,2009,2020-03-04,3,2020
662,241934796,575000.0,3.0,2801.0,4,3.6666666666666665,2,11,2,-97.6453628540039,1,3.2000000000000006,30.28563499450684,6098.0,1,2,78724,1.98,2017,2020-02-18,2,2020
665,243293463,589000.0,4.0,3405.0,4,7.0,2,16,1,-97.93677520751952,1,6.4,30.15267372131348,11761.2,70,1,78737,2.01,2016,2020-07-15,7,2020
667,241930792,213000.0,2.0,1158.0,3,3.0,2,13,1,-97.57463836669922,1,2.1333333333333333,30.23974609375,6185.0,36,2,78725,1.98,2016,2020-05-22,5,2020
674,241933142,415000.0,3.0,2365.0,4,3.6666666666666665,2,12,1,-97.72027587890624,1,3.1,30.16157150268555,8407.0,80,1,78744,1.98,2017,2020-09-18,9,2020
676,124837787,1495000.0,4.0,3933.0,4,7.0,2,16,1,-97.8290023803711,1,5.333333333333333,30.33409309387207,18295.2,72,2,78730,1.98,2015,2020-12-10,12,2020
677,29370399,500000.0,2.0,1831.0,3,9.0,1,16,1,-97.79615783691406,1,1.3,30.426025390625,9931.0,37,3,78750,1.98,1983,2020-08-27,8,2020
678,70352281,1695000.0,5.0,4783.0,5,8.333333333333334,1,17,1,-97.92283630371094,1,3.1333333333333333,30.34297752380371,33105.6,39,2,78732,1.98,2013,2020-10-29,10,2020
682,122187957,529444.0,3.0,3021.0,3,8.0,1,15,0,-97.94139862060548,0,3.8,30.162221908569336,10497.0,38,2,78737,2.01,2013,2020-02-14,2,2020
683,29462476,202000.0,2.0,1499.0,3,3.0,1,13,1,-97.5912094116211,1,1.8,30.23107147216797,5314.0,40,1,78725,1.98,1998,2020-07-10,7,2020
685,2094867139,325000.0,3.0,2515.0,4,3.6666666666666665,2,12,1,-97.71389770507812,1,3.0333333333333337,30.163000106811523,6272.0,22,2,78744,1.98,2016,2020-04-15,4,2020
686,29336282,2599000.0,3.0,2640.0,4,9.0,2,15,0,-97.7894515991211,0,2.45,30.29851722717285,11761.2,84,4,78746,1.98,1991,2020-09-10,9,2020
687,29370396,399900.0,2.0,2000.0,4,9.0,1,16,1,-97.79606628417967,1,1.3333333333333333,30.42534446716309,10105.0,53,14,78750,1.98,1984,2020-09-14,9,2020
688,83822780,570000.0,4.0,2835.0,4,8.333333333333334,2,17,1,-97.90928649902344,1,2.6666666666666665,30.382244110107425,21780.0,28,4,78732,1.98,2008,2020-02-12,2,2020
694,251034137,399990.0,3.0,2736.0,4,3.6666666666666665,2,12,1,-97.72095489501952,1,3.6,30.14910888671875,8398.0,39,3,78744,1.98,2019,2020-03-20,3,2020
697,70352278,1985000.0,6.0,5804.0,4,8.333333333333334,2,17,1,-97.92214965820312,1,3.0,30.34568023681641,57063.60000000001,80,2,78732,1.98,2009,2020-06-01,6,2020
704,119629454,499995.0,3.0,3150.0,5,8.0,2,15,0,-97.99425506591795,0,0.9,30.16472053527832,10497.0,38,2,78737,2.01,2017,2020-04-13,4,2020
709,29342271,3250000.0,5.0,5008.0,5,7.0,1,16,1,-97.8281478881836,1,5.333333333333333,30.328317642211925,31363.2,80,1,78730,1.98,1997,2020-07-31,7,2020
712,29395269,279900.0,2.0,1378.0,3,3.6666666666666665,1,14,1,-97.66128540039062,1,2.466666666666667,30.28668212890625,7405.0,1,2,78724,1.98,1969,2020-01-22,1,2020
713,69811276,985000.0,4.0,3540.0,4,8.333333333333334,1,17,1,-97.91326904296876,1,2.5,30.35454750061035,20908.8,35,5,78732,1.98,2006,2020-07-10,7,2020
716,250405453,625000.0,6.0,3690.0,6,6.666666666666668,2,19,1,-97.93186950683594,1,5.5,30.151296615600582,13068.0,40,4,78737,2.01,2018,2020-07-17,7,2020
717,70352355,899000.0,4.0,4405.0,5,8.333333333333334,2,17,1,-97.8953094482422,1,2.566666666666667,30.349721908569336,13503.6,1,3,78732,1.98,2008,2020-02-18,2,2020
719,29344769,395000.0,3.0,1964.0,3,9.0,1,15,0,-97.80194091796876,0,2.15,30.337974548339844,10062.0,39,5,78746,1.98,1986,2020-03-23,3,2020
720,83830909,164900.0,2.0,1220.0,3,3.0,1,14,1,-97.63755798339844,1,1.2,30.15993690490723,6490.0,14,4,78617,1.98,2011,2020-10-05,10,2020
731,83820767,254999.0,2.0,1532.0,3,3.6666666666666665,1,11,2,-97.6285171508789,1,2.733333333333333,30.283950805664062,5749.0,64,2,78724,1.98,2009,2020-05-05,5,2020
732,29361760,849000.0,3.0,4162.0,4,8.333333333333334,2,17,1,-97.90901947021484,1,2.7,30.3835563659668,154202.4,33,8,78732,1.98,2001,2020-02-12,2,2020
733,29338353,775000.0,3.0,3114.0,5,9.333333333333334,2,14,0,-97.8877944946289,0,1.866666666666667,30.303674697875977,10410.0,57,2,78733,1.98,1993,2020-08-21,8,2020
736,70352264,1000000.0,4.0,4246.0,5,7.0,2,16,1,-97.8250961303711,1,5.166666666666666,30.34272003173828,20908.8,63,8,78730,1.98,2009,2020-09-30,9,2020
738,70341902,249000.0,3.0,3031.0,4,3.333333333333333,2,14,1,-97.61915588378906,1,0.5333333333333333,30.16896629333496,6272.0,21,2,78617,1.98,2006,2020-06-24,6,2020
739,125739266,484900.0,2.0,1815.0,3,3.6666666666666665,1,14,1,-97.66004180908205,1,2.5333333333333337,30.282136917114247,8398.0,35,2,78725,1.98,2020,2020-11-12,11,2020
740,29351873,2499000.0,6.0,4926.0,4,7.0,2,16,1,-97.8022003173828,1,4.033333333333333,30.35804557800293,40510.8,23,4,78730,1.98,1989,2020-01-06,1,2020
744,58300391,675000.0,3.0,4044.0,6,8.0,2,15,1,-97.8154754638672,1,1.3,30.434423446655284,16552.8,29,2,78726,1.98,2000,2020-05-28,5,2020
745,124839095,325000.0,3.0,1693.0,3,3.6666666666666665,1,12,1,-97.69388580322266,1,2.933333333333333,30.17662811279297,3484.0,40,1,78744,1.98,2015,2020-12-04,12,2020
747,63751762,185000.0,2.0,1365.0,3,2.6666666666666665,1,13,1,-97.580078125,1,2.3,30.25539588928223,6926.0,9,1,78724,1.98,2004,2020-08-14,8,2020
753,83822444,649900.0,3.0,3606.0,3,8.0,2,18,1,-97.91665649414062,1,2.2333333333333334,30.180700302124023,9670.0,74,4,78739,1.98,2010,2020-09-16,9,2020
755,2084748889,562985.0,4.0,2799.0,4,7.0,2,16,1,-97.8435516357422,1,1.2666666666666666,30.40950012207031,5662.0,39,3,78726,1.98,2019,2020-02-13,2,2020
760,70333753,1400000.0,4.0,5068.0,6,8.333333333333334,2,17,1,-97.91971588134766,1,2.833333333333333,30.34762763977051,66211.2,80,4,78732,1.98,2005,2020-06-12,6,2020
761,29470395,199900.0,2.0,1088.0,3,3.0,1,14,1,-97.64524841308594,1,1.5333333333333332,30.15534782409668,5793.0,26,3,78617,1.98,1999,2020-08-14,8,2020
764,202153443,425000.0,3.0,2731.0,4,8.0,1,15,0,-97.99560546875,0,0.9,30.164905548095703,12632.4,38,4,78737,2.01,2015,2020-03-05,3,2020
767,64743260,225000.0,2.0,1230.0,3,3.6666666666666665,1,11,2,-97.64363861083984,1,3.0,30.29313659667969,5401.0,36,2,78724,1.98,2004,2020-08-07,8,2020
768,145653763,1550000.0,7.0,5377.0,5,7.0,2,16,1,-97.82839965820312,1,5.333333333333333,30.335304260253903,16552.8,41,1,78730,1.98,2016,2020-11-25,11,2020
772,111372751,899000.0,5.0,4491.0,5,8.333333333333334,2,17,1,-97.91222381591795,1,2.833333333333333,30.34149932861328,11761.2,76,2,78732,1.98,2012,2020-07-31,7,2020
774,83124840,975000.0,5.0,4445.0,5,8.333333333333334,2,17,1,-97.90648651123048,1,2.766666666666667,30.34141731262207,23958.000000000004,39,1,78732,1.98,2008,2020-07-20,7,2020
775,119618443,389900.0,3.0,2262.0,3,8.0,2,15,0,-97.9854507446289,0,1.2,30.16673851013184,8990.0,38,11,78737,2.01,2014,2020-04-17,4,2020
779,2079962106,326267.0,4.0,2110.0,4,3.6666666666666665,2,12,1,-97.70028686523438,1,2.9333333333333336,30.16986083984375,9500.0,7,1,78744,1.98,2020,2020-07-31,7,2020
783,114156943,675000.0,4.0,3234.0,4,8.0,2,15,0,-97.9939422607422,0,0.4,30.17564010620117,23522.4,41,2,78737,2.01,2012,2020-06-30,6,2020
791,29336839,849000.0,4.0,3397.0,5,9.333333333333334,2,14,0,-97.89568328857422,0,2.4,30.29739189147949,20473.2,82,1,78733,1.98,1990,2020-07-15,7,2020
792,64916752,275000.0,3.0,1461.0,3,3.6666666666666665,2,11,2,-97.64414978027344,1,3.0333333333333337,30.29172515869141,6098.0,19,3,78724,1.98,2004,2020-04-24,4,2020
