,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
3635,29481812,419000.0,2.0,2002.0,3,8.0,1,18,1,-97.8980484008789,1,78737,1.98,2018-02-28,2,2018,531129.136690647
3636,249911805,599900.0,4.0,3634.0,4,9.0,2,18,1,-97.8736190795898,1,78739,1.98,2018-12-11,12,2018,526146.308988764
3637,145656311,529900.0,5.0,3208.0,4,8.0,2,18,1,-97.9054641723633,1,78737,1.98,2018-06-27,6,2018,531129.136690647
3638,29507924,525000.0,3.0,3454.0,4,9.0,2,18,1,-97.8954391479492,1,78739,1.98,2018-05-18,5,2018,526146.308988764
3639,29484499,425000.0,2.0,2270.0,3,8.0,1,17,1,-97.8796768188477,1,78749,1.98,2018-01-26,1,2018,382018.255319149
3640,29501739,655000.0,4.0,3600.0,5,9.0,2,18,1,-97.8750991821289,1,78739,1.98,2018-11-10,11,2018,526146.308988764
3641,58314793,410000.0,3.0,2957.0,4,8.0,2,18,1,-97.9021072387695,1,78737,1.98,2018-03-08,3,2018,531129.136690647
3642,29484169,415000.0,3.0,2427.0,3,6.0,2,17,1,-97.8689956665039,1,78749,1.98,2018-06-30,6,2018,382018.255319149
3643,58314289,915000.0,4.0,3815.0,5,9.0,2,18,1,-97.8788375854492,1,78737,1.98,2018-03-29,3,2018,531129.136690647
3644,119626416,598900.0,3.0,3134.0,5,9.0,2,18,1,-97.9059524536133,1,78739,1.98,2018-04-26,4,2018,526146.308988764
3645,29491167,325000.0,2.0,1530.0,3,4.66666666666667,1,14,1,-97.8543319702148,1,78749,1.98,2018-03-06,3,2018,382018.255319149
3646,58315701,408000.0,2.0,2368.0,3,9.0,2,18,1,-97.8706665039062,1,78739,1.98,2018-07-03,7,2018,526146.308988764
3647,64703211,559900.0,4.0,3104.0,4,8.66666666666667,2,18,1,-97.9063339233398,1,78739,1.98,2018-07-31,7,2018,526146.308988764
3648,29484163,465000.0,3.0,2974.0,5,8.0,2,17,1,-97.8701629638672,1,78749,1.98,2018-06-14,6,2018,382018.255319149
3649,29507697,439000.0,3.0,3053.0,4,7.33333333333333,2,17,1,-97.8610916137695,1,78749,1.98,2018-07-20,7,2018,382018.255319149
3650,29481764,424900.0,4.0,2510.0,4,6.0,2,17,1,-97.8804702758789,1,78749,1.98,2018-04-26,4,2018,382018.255319149
3651,29504907,574900.0,3.0,3148.0,4,9.0,2,18,1,-97.8826904296875,1,78739,1.98,2018-05-29,5,2018,526146.308988764
3652,58315693,274900.0,3.0,2345.0,4,9.0,1,18,1,-97.8711318969727,1,78739,1.98,2018-05-03,5,2018,526146.308988764
3653,29487158,424999.0,2.0,2645.0,4,9.0,1,18,1,-97.8760452270508,1,78749,1.98,2018-01-26,1,2018,382018.255319149
3654,29491754,479000.0,3.0,2963.0,5,9.0,2,18,1,-97.8799743652344,1,78749,1.98,2018-06-26,6,2018,382018.255319149
3655,29483976,359000.0,2.0,1681.0,3,6.0,1,17,1,-97.85986328125,1,78749,1.98,2018-09-11,9,2018,382018.255319149
3656,29501926,474995.0,3.0,3230.0,4,9.0,2,18,1,-97.8867034912109,1,78739,1.98,2018-08-27,8,2018,526146.308988764
3657,29507667,439000.0,3.0,2709.0,4,7.33333333333333,2,17,1,-97.860221862793,1,78749,1.98,2018-07-21,7,2018,382018.255319149
3658,29501896,340000.0,2.0,2487.0,4,9.0,1,18,1,-97.8867034912109,1,78739,1.98,2018-08-03,8,2018,526146.308988764
3659,29479155,399900.0,2.0,2112.0,4,6.0,2,17,1,-97.8516693115234,1,78749,1.98,2018-09-08,9,2018,382018.255319149
3660,29487241,470000.0,3.0,2687.0,4,9.0,2,18,1,-97.8787231445312,1,78749,1.98,2018-09-08,9,2018,382018.255319149
3661,29483653,378500.0,2.0,1803.0,4,6.0,1,17,1,-97.8575744628906,1,78749,1.98,2018-12-14,12,2018,382018.255319149
3662,58315659,275000.0,3.0,3271.0,5,7.33333333333333,2,16,1,-97.8625640869141,1,78749,1.98,2018-12-17,12,2018,382018.255319149
3663,29507884,479800.0,2.0,2328.0,3,9.0,1,18,1,-97.8904876708984,1,78739,1.98,2018-12-07,12,2018,526146.308988764
3664,58315658,374000.0,2.0,2046.0,3,7.33333333333333,1,16,1,-97.8623733520508,1,78749,1.98,2018-04-20,4,2018,382018.255319149
3665,29484729,420000.0,2.0,1940.0,3,8.0,1,18,1,-97.9049987792969,1,78737,1.98,2018-06-14,6,2018,531129.136690647
3666,241933226,564900.0,4.0,3134.0,4,8.0,2,18,1,-97.9031143188477,1,78737,1.98,2018-09-18,9,2018,531129.136690647
3667,29504874,540000.0,4.0,3172.0,5,9.0,2,18,1,-97.8829727172852,1,78739,1.98,2018-07-16,7,2018,526146.308988764
3668,60138726,425000.0,3.0,2272.0,3,9.0,2,18,1,-97.8848266601562,1,78749,1.98,2018-03-12,3,2018,382018.255319149
3669,144396871,595000.0,3.0,3057.0,3,9.0,2,18,1,-97.9005355834961,1,78739,1.98,2018-06-19,6,2018,526146.308988764
3670,80101879,149000.0,1.0,628.0,1,7.0,1,16,1,-97.7675933837891,1,78703,1.98,2018-07-23,7,2018,1122031.41584158
3671,29487132,380000.0,2.0,1858.0,3,8.0,1,17,1,-97.8729248046875,1,78749,1.98,2018-09-28,9,2018,382018.255319149
3672,29329374,635000.0,1.0,788.0,2,7.0,1,16,1,-97.770378112793,1,78703,1.98,2018-09-12,9,2018,1122031.41584158
3673,63227870,2750000.0,5.0,5501.0,5,7.0,2,16,1,-97.7680511474609,1,78703,1.98,2018-11-16,11,2018,1122031.41584158
3674,29484127,340000.0,3.0,2439.0,3,8.0,2,17,1,-97.8678436279297,1,78749,1.98,2018-07-20,7,2018,382018.255319149
3675,29492200,385000.0,2.0,1976.0,4,9.0,1,18,1,-97.890022277832,1,78749,1.98,2018-09-18,9,2018,382018.255319149
3676,63408696,599000.0,4.0,4087.0,4,9.0,2,18,1,-97.880973815918,1,78749,1.98,2018-05-17,5,2018,382018.255319149
3677,29481126,475000.0,2.0,1856.0,4,6.0,1,17,1,-97.8495330810547,1,78749,1.98,2018-06-06,6,2018,382018.255319149
3678,29479117,400000.0,2.0,1596.0,3,6.0,1,17,1,-97.8523864746094,1,78749,1.98,2018-03-10,3,2018,382018.255319149
3679,29492182,429000.0,3.0,2400.0,4,9.0,2,18,1,-97.8887252807617,1,78749,1.98,2018-03-24,3,2018,382018.255319149
3680,29507847,539000.0,5.0,4544.0,4,9.0,2,18,1,-97.8898468017578,1,78739,1.98,2018-03-17,3,2018,526146.308988764
3681,29507607,480000.0,3.0,3684.0,4,7.33333333333333,2,17,1,-97.8529739379883,1,78749,1.98,2018-05-08,5,2018,382018.255319149
3682,119615346,439995.0,2.0,2066.0,3,9.0,1,18,1,-97.9075927734375,1,78739,1.98,2018-08-21,8,2018,526146.308988764
3683,29484676,489500.0,2.0,2226.0,4,8.0,1,18,1,-97.9028930664062,1,78737,1.98,2018-09-14,9,2018,531129.136690647
3684,29491112,349900.0,2.0,1804.0,3,4.66666666666667,1,14,1,-97.8543319702148,1,78749,1.98,2018-11-30,11,2018,382018.255319149
3685,29333350,589900.0,2.0,1854.0,3,7.0,1,16,1,-97.7661361694336,1,78703,1.98,2018-03-06,3,2018,1122031.41584158
3686,58315836,539000.0,4.0,3270.0,4,8.66666666666667,2,18,1,-97.896484375,1,78739,1.98,2018-05-03,5,2018,526146.308988764
3687,29484667,200000.0,2.0,896.0,3,8.0,1,18,1,-97.8977279663086,1,78737,1.98,2018-04-27,4,2018,531129.136690647
3688,29327349,425000.0,2.0,1674.0,2,6.0,1,16,1,-97.7615356445312,1,78703,1.98,2018-04-23,4,2018,1122031.41584158
3689,29486612,429950.0,3.0,2320.0,4,6.0,2,17,1,-97.86181640625,1,78749,1.98,2018-03-24,3,2018,382018.255319149
3690,58315600,354900.0,2.0,1894.0,3,7.33333333333333,1,16,1,-97.8616485595703,1,78749,1.98,2018-02-17,2,2018,382018.255319149
3691,29492159,425000.0,2.0,2094.0,4,9.0,1,18,1,-97.8903503417969,1,78749,1.98,2018-09-22,9,2018,382018.255319149
3692,29505329,450000.0,2.0,2505.0,3,8.66666666666667,1,18,1,-97.8999710083008,1,78739,1.98,2018-06-26,6,2018,526146.308988764
3693,58315581,399000.0,3.0,2588.0,3,7.33333333333333,2,16,1,-97.8614349365234,1,78749,1.98,2018-04-11,4,2018,382018.255319149
3694,29329332,549000.0,3.0,1612.0,2,6.0,3,16,1,-97.7645721435547,1,78703,1.98,2018-06-15,6,2018,1122031.41584158
3695,29505320,599000.0,3.0,3115.0,5,8.66666666666667,2,18,1,-97.898193359375,1,78739,1.98,2018-05-31,5,2018,526146.308988764
3696,29504570,449000.0,3.0,2532.0,4,9.0,2,18,1,-97.8684768676758,1,78739,1.98,2018-06-09,6,2018,526146.308988764
3697,29333830,895000.0,6.0,5607.0,5,7.0,2,16,1,-97.7633209228516,1,78703,1.98,2018-10-27,10,2018,1122031.41584158
3698,29479970,389000.0,1.0,972.0,3,4.0,1,12,1,-97.7884674072266,1,78745,1.98,2018-07-26,7,2018,337622.900355872
3699,29507819,399000.0,2.0,2242.0,4,9.0,1,18,1,-97.8929443359375,1,78739,1.98,2018-07-15,7,2018,526146.308988764
3700,64501568,419000.0,3.0,2583.0,4,9.0,2,18,1,-97.8706130981445,1,78739,1.98,2018-09-28,9,2018,526146.308988764
3701,29481641,400000.0,3.0,2246.0,3,6.0,2,17,1,-97.878532409668,1,78749,1.98,2018-06-21,6,2018,382018.255319149
3702,29507566,394500.0,3.0,2480.0,4,7.33333333333333,1,17,1,-97.8548583984375,1,78749,1.98,2018-03-01,3,2018,382018.255319149
3703,29484103,389900.0,4.0,2444.0,4,6.0,2,17,1,-97.8658447265625,1,78749,1.98,2018-06-23,6,2018,382018.255319149
3704,29504562,400000.0,2.0,1891.0,3,9.0,1,18,1,-97.8697280883789,1,78739,1.98,2018-04-18,4,2018,526146.308988764
3705,29329327,560000.0,3.0,1624.0,2,6.0,3,16,1,-97.7648086547852,1,78703,1.98,2018-06-01,6,2018,1122031.41584158
3706,29492132,429000.0,2.0,2223.0,4,9.0,1,18,1,-97.8898391723633,1,78749,1.98,2018-04-17,4,2018,382018.255319149
3707,70342627,525000.0,3.0,2854.0,4,9.0,2,18,1,-97.8851318359375,1,78749,1.98,2018-07-13,7,2018,382018.255319149
3708,29507803,449900.0,4.0,3208.0,4,9.0,2,18,1,-97.8917846679688,1,78739,1.98,2018-12-18,12,2018,526146.308988764
3709,29484102,364950.0,3.0,1974.0,4,6.0,2,17,1,-97.8657608032227,1,78749,1.98,2018-07-31,7,2018,382018.255319149
3710,29504547,435000.0,3.0,2115.0,4,9.0,2,18,1,-97.8712310791016,1,78739,1.98,2018-12-10,12,2018,526146.308988764
3711,29504545,440000.0,3.0,2608.0,4,9.0,2,18,1,-97.8708343505859,1,78739,1.98,2018-05-11,5,2018,526146.308988764
3712,29507801,469900.0,4.0,2918.0,5,9.0,2,18,1,-97.8916168212891,1,78739,1.98,2018-09-21,9,2018,526146.308988764
3713,29484100,374900.0,3.0,2328.0,3,6.0,2,17,1,-97.8655700683594,1,78749,1.98,2018-06-25,6,2018,382018.255319149
3714,29507531,375000.0,2.0,2455.0,4,7.33333333333333,1,17,1,-97.8551254272461,1,78749,1.98,2018-04-12,4,2018,382018.255319149
3715,29491597,409900.0,2.0,2473.0,4,8.0,1,17,1,-97.872917175293,1,78749,1.98,2018-02-09,2,2018,382018.255319149
3716,29501798,584900.0,4.0,3482.0,4,9.0,2,18,1,-97.880859375,1,78739,1.98,2018-06-05,6,2018,526146.308988764
3717,29492118,260000.0,2.0,1863.0,3,9.0,1,18,1,-97.8847351074219,1,78749,1.98,2018-06-07,6,2018,382018.255319149
3718,29491096,329900.0,2.0,1608.0,3,4.66666666666667,1,14,1,-97.8541564941406,1,78749,1.98,2018-08-21,8,2018,382018.255319149
3719,58315524,360000.0,2.0,2046.0,3,7.33333333333333,1,16,1,-97.8623123168945,1,78749,1.98,2018-04-05,4,2018,382018.255319149
3720,29328965,1799000.0,3.0,3483.0,4,7.0,2,16,1,-97.7552871704102,1,78703,1.98,2018-04-17,4,2018,1122031.41584158
3721,29507789,469000.0,3.0,3148.0,4,9.0,2,18,1,-97.8843231201172,1,78739,1.98,2018-03-30,3,2018,526146.308988764
3722,58315522,360000.0,2.0,1804.0,3,7.33333333333333,1,16,1,-97.8618927001953,1,78749,1.98,2018-05-25,5,2018,382018.255319149
3723,29329289,650000.0,3.0,2200.0,4,6.0,2,16,1,-97.765495300293,1,78703,1.98,2018-05-30,5,2018,1122031.41584158
3724,29481590,389900.0,3.0,2257.0,3,6.0,1,17,1,-97.8762664794922,1,78749,1.98,2018-02-27,2,2018,382018.255319149
3725,29481605,425000.0,3.0,2570.0,4,6.0,2,17,1,-97.8772201538086,1,78749,1.98,2018-05-17,5,2018,382018.255319149
3726,29329787,895000.0,3.0,1902.0,3,6.0,2,16,1,-97.7601318359375,1,78703,1.98,2018-06-14,6,2018,1122031.41584158
3727,29491600,510000.0,3.0,3258.0,4,9.0,2,18,1,-97.8804473876953,1,78749,1.98,2018-12-11,12,2018,382018.255319149
3728,58312791,589900.0,3.0,2208.0,4,4.0,1,12,1,-97.7952041625977,1,78745,1.98,2018-04-06,4,2018,337622.900355872
3729,29481584,450000.0,3.0,2632.0,4,6.0,2,17,1,-97.8750610351562,1,78749,1.98,2018-05-24,5,2018,382018.255319149
3730,29490979,312000.0,2.0,1331.0,3,4.66666666666667,1,14,1,-97.8513259887695,1,78749,1.98,2018-06-07,6,2018,382018.255319149
3731,29501780,659000.0,4.0,3394.0,4,9.0,2,18,1,-97.8790664672852,1,78739,1.98,2018-03-30,3,2018,526146.308988764
3732,29333283,2700000.0,6.0,3517.0,5,7.0,2,16,1,-97.7594985961914,1,78703,1.98,2018-03-31,3,2018,1122031.41584158
3733,29481583,430000.0,3.0,2750.0,4,6.0,2,17,1,-97.8748550415039,1,78749,1.98,2018-02-09,2,2018,382018.255319149
3734,29507776,487000.0,3.0,2849.0,4,9.0,2,18,1,-97.88671875,1,78739,1.98,2018-03-27,3,2018,526146.308988764
3735,29329273,330000.0,2.0,1478.0,3,6.0,1,16,1,-97.7656326293945,1,78703,1.98,2018-07-18,7,2018,1122031.41584158
3736,29501776,649500.0,4.0,3468.0,4,9.0,2,18,1,-97.878303527832,1,78739,1.98,2018-04-30,4,2018,526146.308988764
3737,64791571,775900.0,1.0,2540.0,1,9.0,2,18,1,-97.8904342651367,1,78749,1.98,2018-10-20,10,2018,382018.255319149
3738,29499464,299843.0,3.0,1773.0,4,6.66666666666667,2,16,1,-97.8505249023438,1,78749,1.98,2018-06-21,6,2018,382018.255319149
3739,29505275,515000.0,4.0,3514.0,5,9.0,2,18,1,-97.8894958496094,1,78739,1.98,2018-08-17,8,2018,526146.308988764
3740,29492069,314000.0,3.0,2288.0,3,9.0,2,18,1,-97.8876419067383,1,78749,1.98,2018-07-31,7,2018,382018.255319149
3741,29333742,1375000.0,4.0,2808.0,4,7.0,2,16,1,-97.7606811523438,1,78703,1.98,2018-03-29,3,2018,1122031.41584158
3742,58315769,549000.0,3.0,2750.0,4,9.0,2,18,1,-97.8929824829102,1,78739,1.98,2018-10-06,10,2018,526146.308988764
3743,29495952,328200.0,2.0,1631.0,3,4.66666666666667,1,14,1,-97.8534622192383,1,78749,1.98,2018-11-16,11,2018,382018.255319149
3744,29479068,379000.0,2.0,1370.0,3,6.0,1,17,1,-97.8534088134766,1,78749,1.98,2018-12-26,12,2018,382018.255319149
3745,29329157,1992000.0,4.0,3681.0,5,6.0,2,16,1,-97.7577819824219,1,78703,1.98,2018-08-23,8,2018,1122031.41584158
3746,29505264,279000.0,3.0,3047.0,4,9.0,1,18,1,-97.890625,1,78739,1.98,2018-07-14,7,2018,526146.308988764
3747,29478050,315000.0,2.0,1817.0,3,6.66666666666667,1,17,1,-97.8993377685547,1,78736,1.98,2018-04-05,4,2018,370190.970588235
3748,29496440,399900.0,2.0,1894.0,3,8.0,1,17,1,-97.867431640625,1,78749,1.98,2018-09-19,9,2018,382018.255319149
3749,29505258,535000.0,3.0,2858.0,4,9.0,1,18,1,-97.8915100097656,1,78739,1.98,2018-10-16,10,2018,526146.308988764
3750,29495938,269997.0,2.0,1290.0,3,4.66666666666667,1,14,1,-97.8514251708984,1,78749,1.98,2018-02-13,2,2018,382018.255319149
3751,29488253,529000.0,2.0,1900.0,4,4.0,1,13,1,-97.7989501953125,1,78745,1.98,2018-07-10,7,2018,337622.900355872
3752,58316754,425000.0,4.0,3217.0,4,9.0,2,18,1,-97.8878326416016,1,78739,1.98,2018-04-20,4,2018,526146.308988764
3753,29485253,415000.0,4.0,3360.0,8,4.66666666666667,2,14,1,-97.7942657470703,1,78745,1.98,2018-08-09,8,2018,337622.900355872
3754,29481061,439000.0,2.0,2080.0,3,6.0,1,17,1,-97.8546447753906,1,78749,1.98,2018-04-14,4,2018,382018.255319149
3755,145655521,459900.0,3.0,2426.0,4,8.0,1,18,1,-97.9058990478516,1,78737,1.98,2018-04-13,4,2018,531129.136690647
3756,29333464,335000.0,2.0,1174.0,2,7.0,1,16,1,-97.7686920166016,1,78703,1.98,2018-03-17,3,2018,1122031.41584158
3757,29507753,409000.0,2.0,2243.0,4,9.0,1,18,1,-97.8862075805664,1,78739,1.98,2018-05-22,5,2018,526146.308988764
3758,29504753,435000.0,3.0,2638.0,4,9.0,2,18,1,-97.8857498168945,1,78739,1.98,2018-12-20,12,2018,526146.308988764
3759,29496427,429900.0,3.0,2387.0,4,9.0,2,18,1,-97.8725662231445,1,78749,1.98,2018-05-10,5,2018,382018.255319149
3760,29484521,719000.0,4.0,3440.0,5,8.0,2,17,1,-97.8809509277344,1,78749,1.98,2018-11-17,11,2018,382018.255319149
3761,29505252,625000.0,4.0,3277.0,5,9.0,2,18,1,-97.8922119140625,1,78739,1.98,2018-10-11,10,2018,526146.308988764
3762,58313742,525000.0,4.0,2786.0,4,4.66666666666667,1,14,1,-97.7988586425781,1,78745,1.98,2018-07-16,7,2018,337622.900355872
3763,64867751,595000.0,4.0,3386.0,4,8.66666666666667,2,18,1,-97.9036560058594,1,78739,1.98,2018-02-09,2,2018,526146.308988764
3764,29507751,450000.0,2.0,2315.0,3,9.0,1,18,1,-97.8863372802734,1,78739,1.98,2018-07-25,7,2018,526146.308988764
3765,58315420,365000.0,2.0,2121.0,3,7.33333333333333,1,16,1,-97.8633499145508,1,78749,1.98,2018-03-21,3,2018,382018.255319149
3766,29486556,384900.0,2.5,1700.0,3,6.0,2,17,1,-97.8649597167969,1,78749,1.98,2018-01-27,1,2018,382018.255319149
3767,58315414,355000.0,3.0,2191.0,3,7.33333333333333,2,16,1,-97.8622055053711,1,78749,1.98,2018-02-23,2,2018,382018.255319149
3768,29491551,235000.0,2.0,1892.0,4,9.0,1,18,1,-97.8720016479492,1,78749,1.98,2018-03-02,3,2018,382018.255319149
3769,29485233,295000.0,1.0,1112.0,3,4.66666666666667,1,14,1,-97.7932052612305,1,78745,1.98,2018-02-23,2,2018,337622.900355872
3770,29505247,555000.0,3.0,2840.0,3,9.0,1,18,1,-97.8931732177734,1,78739,1.98,2018-06-30,6,2018,526146.308988764
3771,29330209,725000.0,0.0,2573.0,4,6.0,2,16,1,-97.7833557128906,1,78746,1.98,2018-04-06,4,2018,1428643.18644068
3772,29507746,420000.0,2.0,2140.0,4,9.0,1,18,1,-97.8855133056641,1,78739,1.98,2018-12-21,12,2018,526146.308988764
3773,145652948,749000.0,3.0,2106.0,3,6.0,2,16,1,-97.7668533325195,1,78703,1.98,2018-05-03,5,2018,1122031.41584158
3774,125887739,595000.0,4.0,2929.0,5,9.0,2,18,1,-97.8989410400391,1,78739,1.98,2018-08-18,8,2018,526146.308988764
3775,29495910,310000.0,2.0,1506.0,3,4.66666666666667,1,14,1,-97.851676940918,1,78749,1.98,2018-10-05,10,2018,382018.255319149
3776,58315739,565000.0,2.0,2489.0,4,8.66666666666667,1,18,1,-97.8941650390625,1,78739,1.98,2018-10-21,10,2018,526146.308988764
3777,29327440,799000.0,2.0,1492.0,2,6.0,1,16,1,-97.7589340209961,1,78703,1.98,2018-10-10,10,2018,1122031.41584158
3778,29327694,959000.0,2.0,1826.0,2,6.0,2,16,1,-97.7649459838867,1,78703,1.98,2018-04-06,4,2018,1122031.41584158
3779,29479032,139900.0,2.0,1213.0,3,6.0,1,17,1,-97.8539123535156,1,78749,1.98,2018-11-08,11,2018,382018.255319149
3780,58313716,345000.0,2.0,1688.0,4,4.66666666666667,1,14,1,-97.7987442016602,1,78745,1.98,2018-06-01,6,2018,337622.900355872
3781,29495892,275000.0,3.0,1513.0,3,4.66666666666667,2,14,1,-97.8528060913086,1,78749,1.98,2018-09-19,9,2018,382018.255319149
3782,29481531,414500.0,2.0,2100.0,4,6.0,1,17,1,-97.8657531738281,1,78749,1.98,2018-09-27,9,2018,382018.255319149
3783,29483529,500000.0,3.0,2476.0,4,6.0,1,17,1,-97.8535995483398,1,78749,1.98,2018-10-16,10,2018,382018.255319149
3784,58316723,342000.0,3.0,3160.0,4,9.0,2,18,1,-97.8888244628906,1,78739,1.98,2018-11-14,11,2018,526146.308988764
3785,29499875,334000.0,3.0,2191.0,3,6.66666666666667,2,16,1,-97.858154296875,1,78749,1.98,2018-02-09,2,2018,382018.255319149
3786,29331675,398000.0,1.0,805.0,2,7.0,1,16,1,-97.7676010131836,1,78703,1.98,2018-03-01,3,2018,1122031.41584158
3787,58313205,599000.0,3.0,2049.0,4,4.66666666666667,1,14,1,-97.7982635498047,1,78745,1.98,2018-03-27,3,2018,337622.900355872
3788,29496374,409000.0,2.0,1863.0,3,9.0,1,18,1,-97.872200012207,1,78749,1.98,2018-09-19,9,2018,382018.255319149
3789,29487025,419900.0,2.0,2118.0,3,8.0,1,17,1,-97.8655242919922,1,78749,1.98,2018-11-28,11,2018,382018.255319149
3790,58313285,525000.0,2.0,1853.0,3,4.66666666666667,1,14,1,-97.7985534667969,1,78745,1.98,2018-12-07,12,2018,337622.900355872
3791,64669717,659000.0,3.5,3271.0,4,8.66666666666667,2,18,1,-97.9066543579102,1,78739,1.98,2018-07-04,7,2018,526146.308988764
3792,58187202,300000.0,1.0,1028.0,2,4.0,1,12,1,-97.7858581542969,1,78745,1.98,2018-08-15,8,2018,337622.900355872
3793,58315717,499900.0,3.0,2539.0,4,9.0,1,18,1,-97.8928909301758,1,78739,1.98,2018-06-15,6,2018,526146.308988764
3794,29332172,625000.0,3.0,2493.0,4,7.0,1,16,1,-97.7708969116211,1,78703,1.98,2018-03-28,3,2018,1122031.41584158
3795,58314700,324900.0,2.0,1518.0,3,4.0,1,13,1,-97.812141418457,1,78745,1.98,2018-12-28,12,2018,337622.900355872
3796,58313199,250000.0,2.0,2059.0,3,4.66666666666667,1,14,1,-97.8030014038086,1,78745,1.98,2018-08-02,8,2018,337622.900355872
3797,29481520,369000.0,2.0,1862.0,3,6.0,1,17,1,-97.8660049438477,1,78749,1.98,2018-11-30,11,2018,382018.255319149
3798,29501716,649000.0,3.0,3121.0,4,9.0,1,18,1,-97.8772735595703,1,78739,1.98,2018-06-22,6,2018,526146.308988764
3799,125088692,400000.0,3.0,1884.0,3,4.0,2,14,1,-97.7936401367188,1,78745,1.98,2018-09-05,9,2018,337622.900355872
3800,58314692,339000.0,2.0,1166.0,3,4.66666666666667,1,14,1,-97.8156280517578,1,78745,1.98,2018-09-29,9,2018,337622.900355872
3801,29491517,439900.0,3.0,2707.0,4,8.0,2,17,1,-97.8675537109375,1,78749,1.98,2018-06-22,6,2018,382018.255319149
3802,58314689,320000.0,2.0,1467.0,3,4.66666666666667,1,14,1,-97.8152236938477,1,78745,1.98,2018-10-02,10,2018,337622.900355872
3803,29504709,419900.0,2.0,2050.0,3,9.0,1,18,1,-97.8872909545898,1,78739,1.98,2018-02-23,2,2018,526146.308988764
3804,83124187,325000.0,2.0,1362.0,2,4.0,1,13,1,-97.8053588867188,1,78745,1.98,2018-05-29,5,2018,337622.900355872
3805,29495857,280000.0,2.0,1390.0,4,4.66666666666667,1,14,1,-97.8535842895508,1,78749,1.98,2018-09-25,9,2018,382018.255319149
3806,29487016,395000.0,3.0,2407.0,3,8.0,2,17,1,-97.8683395385742,1,78749,1.98,2018-10-12,10,2018,382018.255319149
3807,29487014,369900.0,3.0,2289.0,3,8.0,2,17,1,-97.8679962158203,1,78749,1.98,2018-11-05,11,2018,382018.255319149
3808,29331647,1500000.0,3.0,3298.0,4,7.0,2,16,1,-97.7691497802734,1,78703,1.98,2018-04-04,4,2018,1122031.41584158
3809,64845144,975000.0,6.0,3320.0,6,6.0,2,16,1,-97.7658309936523,1,78703,1.98,2018-12-03,12,2018,1122031.41584158
3810,29501701,575000.0,4.0,3643.0,4,9.0,2,18,1,-97.8795547485352,1,78739,1.98,2018-07-19,7,2018,526146.308988764
3811,29332144,330000.0,2.0,2142.0,3,7.0,1,16,1,-97.7717971801758,1,78703,1.98,2018-07-10,7,2018,1122031.41584158
3812,29335140,895000.0,2.0,1850.0,3,7.0,1,16,1,-97.7692260742188,1,78703,1.98,2018-09-20,9,2018,1122031.41584158
3813,29332130,2695000.0,6.0,5538.0,5,7.0,2,16,1,-97.7695846557617,1,78703,1.98,2018-07-04,7,2018,1122031.41584158
3814,29481510,389000.0,2.0,2153.0,3,6.0,1,17,1,-97.8662338256836,1,78749,1.98,2018-04-24,4,2018,382018.255319149
3815,70335197,475000.0,3.0,3496.0,4,8.66666666666667,2,18,1,-97.9076080322266,1,78739,1.98,2018-08-23,8,2018,526146.308988764
3816,58312657,279000.0,1.0,1222.0,3,4.0,1,12,1,-97.7883682250977,1,78745,1.98,2018-12-28,12,2018,337622.900355872
3817,58314654,314900.0,2.0,1204.0,3,4.0,1,13,1,-97.8120956420898,1,78745,1.98,2018-03-29,3,2018,337622.900355872
3818,29333412,2495000.0,4.0,3854.0,4,7.0,1,16,1,-97.765022277832,1,78703,1.98,2018-04-05,4,2018,1122031.41584158
3819,29505185,439000.0,3.0,2889.0,4,9.0,2,18,1,-97.8902816772461,1,78739,1.98,2018-06-15,6,2018,526146.308988764
3820,29480153,350000.0,2.0,1385.0,4,4.0,1,12,1,-97.7898941040039,1,78745,1.98,2018-03-09,3,2018,337622.900355872
3821,29491000,309900.0,2.0,1331.0,3,4.66666666666667,1,14,1,-97.8517456054688,1,78749,1.98,2018-11-09,11,2018,382018.255319149
3822,29331604,1079000.0,4.0,2760.0,3,7.0,2,16,1,-97.7697525024414,1,78703,1.98,2018-08-16,8,2018,1122031.41584158
3823,125089650,399000.0,3.0,2035.0,3,4.0,2,14,1,-97.7950820922852,1,78745,1.98,2018-12-06,12,2018,337622.900355872
3824,29496309,405000.0,2.0,1902.0,3,8.0,1,17,1,-97.8694915771484,1,78749,1.98,2018-05-29,5,2018,382018.255319149
3825,119626177,575000.0,4.0,3030.0,5,9.0,2,18,1,-97.907600402832,1,78739,1.98,2018-04-06,4,2018,526146.308988764
